field	5.spe
 335.643	 16295
 335.645	 16280
 335.648	 16270
 335.650	 16295
 335.652	 16310
 335.655	 16310
 335.657	 16295
 335.659	 16295
 335.662	 16295
 335.664	 16310
 335.667	 16310
 335.669	 16295
 335.671	 16310
 335.674	 16295
 335.676	 16320
 335.678	 16320
 335.681	 16320
 335.683	 16320
 335.685	 16310
 335.688	 16310
 335.690	 16310
 335.692	 16320
 335.695	 16320
 335.697	 16320
 335.699	 16320
 335.702	 16320
 335.704	 16320
 335.706	 16310
 335.709	 16320
 335.711	 16335
 335.713	 16350
 335.716	 16335
 335.718	 16335
 335.720	 16335
 335.723	 16350
 335.725	 16350
 335.727	 16335
 335.730	 16335
 335.732	 16335
 335.735	 16335
 335.737	 16335
 335.739	 16335
 335.742	 16360
 335.744	 16360
 335.746	 16360
 335.749	 16360
 335.751	 16350
 335.753	 16350
 335.756	 16360
 335.758	 16360
 335.760	 16360
 335.763	 16360
 335.765	 16360
 335.767	 16360
 335.770	 16360
 335.772	 16360
 335.774	 16360
 335.777	 16360
 335.779	 16360
 335.781	 16360
 335.784	 16375
 335.786	 16390
 335.788	 16375
 335.791	 16375
 335.793	 16390
 335.795	 16390
 335.798	 16375
 335.800	 16375
 335.802	 16390
 335.805	 16390
 335.807	 16390
 335.810	 16375
 335.812	 16375
 335.814	 16375
 335.817	 16375
 335.819	 16375
 335.821	 16375
 335.824	 16375
 335.826	 16390
 335.828	 16390
 335.831	 16375
 335.833	 16390
 335.835	 16390
 335.838	 16390
 335.840	 16390
 335.842	 16390
 335.845	 16375
 335.847	 16375
 335.849	 16375
 335.852	 16375
 335.854	 16375
 335.856	 16390
 335.859	 16390
 335.861	 16390
 335.863	 16390
 335.866	 16390
 335.868	 16390
 335.870	 16390
 335.873	 16390
 335.875	 16390
 335.878	 16390
 335.880	 16390
 335.882	 16375
 335.885	 16390
 335.887	 16390
 335.889	 16390
 335.892	 16375
 335.894	 16390
 335.896	 16390
 335.899	 16375
 335.901	 16375
 335.903	 16390
 335.906	 16400
 335.908	 16390
 335.910	 16390
 335.913	 16390
 335.915	 16390
 335.917	 16390
 335.920	 16390
 335.922	 16400
 335.924	 16400
 335.927	 16400
 335.929	 16400
 335.931	 16400
 335.934	 16415
 335.936	 16415
 335.938	 16400
 335.941	 16400
 335.943	 16400
 335.945	 16390
 335.948	 16390
 335.950	 16390
 335.953	 16390
 335.955	 16390
 335.957	 16400
 335.960	 16415
 335.962	 16400
 335.964	 16400
 335.967	 16415
 335.969	 16430
 335.971	 16415
 335.974	 16415
 335.976	 16415
 335.978	 16400
 335.981	 16390
 335.983	 16390
 335.985	 16390
 335.988	 16390
 335.990	 16390
 335.992	 16390
 335.995	 16390
 335.997	 16390
 335.999	 16390
 336.002	 16390
 336.004	 16375
 336.006	 16390
 336.009	 16390
 336.011	 16400
 336.013	 16390
 336.016	 16390
 336.018	 16390
 336.021	 16390
 336.023	 16390
 336.025	 16400
 336.028	 16390
 336.030	 16390
 336.032	 16390
 336.035	 16360
 336.037	 16375
 336.039	 16375
 336.042	 16360
 336.044	 16360
 336.046	 16375
 336.049	 16360
 336.051	 16350
 336.053	 16335
 336.056	 16335
 336.058	 16375
 336.060	 16375
 336.063	 16350
 336.065	 16350
 336.067	 16350
 336.070	 16350
 336.072	 16350
 336.074	 16350
 336.077	 16350
 336.079	 16350
 336.081	 16350
 336.084	 16320
 336.086	 16335
 336.089	 16320
 336.091	 16335
 336.093	 16320
 336.096	 16310
 336.098	 16320
 336.100	 16310
 336.103	 16320
 336.105	 16320
 336.107	 16310
 336.110	 16320
 336.112	 16320
 336.114	 16310
 336.117	 16310
 336.119	 16310
 336.121	 16310
 336.124	 16295
 336.126	 16310
 336.128	 16295
 336.131	 16295
 336.133	 16295
 336.135	 16280
 336.138	 16295
 336.140	 16295
 336.142	 16295
 336.145	 16280
 336.147	 16280
 336.149	 16280
 336.152	 16280
 336.154	 16270
 336.156	 16270
 336.159	 16255
 336.161	 16270
 336.164	 16270
 336.166	 16255
 336.168	 16255
 336.171	 16255
 336.173	 16255
 336.175	 16255
 336.178	 16255
 336.180	 16255
 336.182	 16255
 336.185	 16255
 336.187	 16255
 336.189	 16255
 336.192	 16240
 336.194	 16240
 336.196	 16230
 336.199	 16215
 336.201	 16230
 336.203	 16230
 336.206	 16230
 336.208	 16230
 336.210	 16215
 336.213	 16230
 336.215	 16200
 336.217	 16200
 336.220	 16200
 336.222	 16190
 336.224	 16190
 336.227	 16190
 336.229	 16190
 336.232	 16190
 336.234	 16190
 336.236	 16190
 336.239	 16190
 336.241	 16200
 336.243	 16190
 336.246	 16200
 336.248	 16190
 336.250	 16175
 336.253	 16175
 336.255	 16160
 336.257	 16175
 336.260	 16175
 336.262	 16190
 336.264	 16175
 336.267	 16190
 336.269	 16175
 336.271	 16175
 336.274	 16175
 336.276	 16175
 336.278	 16160
 336.281	 16160
 336.283	 16160
 336.285	 16150
 336.288	 16160
 336.290	 16160
 336.292	 16160
 336.295	 16160
 336.297	 16160
 336.299	 16160
 336.302	 16160
 336.304	 16150
 336.307	 16150
 336.309	 16150
 336.311	 16135
 336.314	 16135
 336.316	 16150
 336.318	 16135
 336.321	 16135
 336.323	 16135
 336.325	 16135
 336.328	 16135
 336.330	 16135
 336.332	 16135
 336.335	 16135
 336.337	 16135
 336.339	 16135
 336.342	 16135
 336.344	 16120
 336.346	 16120
 336.349	 16110
 336.351	 16110
 336.353	 16120
 336.356	 16120
 336.358	 16120
 336.360	 16120
 336.363	 16135
 336.365	 16120
 336.367	 16120
 336.370	 16135
 336.372	 16135
 336.375	 16150
 336.377	 16135
 336.379	 16135
 336.382	 16135
 336.384	 16135
 336.386	 16135
 336.389	 16135
 336.391	 16135
 336.393	 16120
 336.396	 16110
 336.398	 16110
 336.400	 16110
 336.403	 16095
 336.405	 16095
 336.407	 16110
 336.410	 16110
 336.412	 16110
 336.414	 16120
 336.417	 16110
 336.419	 16095
 336.421	 16110
 336.424	 16095
 336.426	 16095
 336.428	 16095
 336.431	 16095
 336.433	 16095
 336.435	 16095
 336.438	 16095
 336.440	 16095
 336.442	 16095
 336.445	 16110
 336.447	 16120
 336.450	 16110
 336.452	 16120
 336.454	 16120
 336.457	 16120
 336.459	 16120
 336.461	 16120
 336.464	 16135
 336.466	 16135
 336.468	 16120
 336.471	 16120
 336.473	 16120
 336.475	 16150
 336.478	 16135
 336.480	 16135
 336.482	 16135
 336.485	 16135
 336.487	 16135
 336.489	 16135
 336.492	 16120
 336.494	 16120
 336.496	 16120
 336.499	 16120
 336.501	 16120
 336.503	 16135
 336.506	 16135
 336.508	 16135
 336.510	 16120
 336.513	 16135
 336.515	 16135
 336.518	 16135
 336.520	 16135
 336.522	 16135
 336.525	 16135
 336.527	 16150
 336.529	 16135
 336.532	 16150
 336.534	 16150
 336.536	 16150
 336.539	 16175
 336.541	 16175
 336.543	 16175
 336.546	 16160
 336.548	 16175
 336.550	 16160
 336.553	 16190
 336.555	 16200
 336.557	 16200
 336.560	 16200
 336.562	 16200
 336.564	 16200
 336.567	 16200
 336.569	 16215
 336.571	 16200
 336.574	 16230
 336.576	 16230
 336.578	 16240
 336.581	 16240
 336.583	 16230
 336.585	 16230
 336.588	 16215
 336.590	 16230
 336.593	 16230
 336.595	 16230
 336.597	 16230
 336.600	 16230
 336.602	 16230
 336.604	 16230
 336.607	 16240
 336.609	 16255
 336.611	 16240
 336.614	 16240
 336.616	 16270
 336.618	 16255
 336.621	 16270
 336.623	 16240
 336.625	 16255
 336.628	 16270
 336.630	 16270
 336.632	 16270
 336.635	 16270
 336.637	 16270
 336.639	 16270
 336.642	 16280
 336.644	 16280
 336.646	 16280
 336.649	 16280
 336.651	 16280
 336.653	 16295
 336.656	 16295
 336.658	 16295
 336.661	 16295
 336.663	 16295
 336.665	 16295
 336.668	 16295
 336.670	 16295
 336.672	 16295
 336.675	 16295
 336.677	 16295
 336.679	 16320
 336.682	 16310
 336.684	 16320
 336.686	 16320
 336.689	 16320
 336.691	 16320
 336.693	 16320
 336.696	 16320
 336.698	 16320
 336.700	 16310
 336.703	 16310
 336.705	 16310
 336.707	 16310
 336.710	 16310
 336.712	 16320
 336.714	 16335
 336.717	 16335
 336.719	 16335
 336.721	 16335
 336.724	 16350
 336.726	 16350
 336.729	 16350
 336.731	 16335
 336.733	 16335
 336.736	 16335
 336.738	 16335
 336.740	 16335
 336.743	 16335
 336.745	 16335
 336.747	 16335
 336.750	 16335
 336.752	 16335
 336.754	 16320
 336.757	 16320
 336.759	 16320
 336.761	 16320
 336.764	 16350
 336.766	 16350
 336.768	 16360
 336.771	 16350
 336.773	 16350
 336.775	 16350
 336.778	 16350
 336.780	 16350
 336.782	 16335
 336.785	 16320
 336.787	 16320
 336.789	 16335
 336.792	 16335
 336.794	 16335
 336.796	 16335
 336.799	 16335
 336.801	 16335
 336.804	 16350
 336.806	 16335
 336.808	 16335
 336.811	 16335
 336.813	 16335
 336.815	 16350
 336.818	 16350
 336.820	 16360
 336.822	 16360
 336.825	 16350
 336.827	 16360
 336.829	 16360
 336.832	 16360
 336.834	 16335
 336.836	 16335
 336.839	 16335
 336.841	 16360
 336.843	 16360
 336.846	 16360
 336.848	 16350
 336.850	 16350
 336.853	 16350
 336.855	 16350
 336.857	 16350
 336.860	 16350
 336.862	 16350
 336.864	 16350
 336.867	 16350
 336.869	 16350
 336.872	 16360
 336.874	 16335
 336.876	 16335
 336.879	 16335
 336.881	 16335
 336.883	 16335
 336.886	 16335
 336.888	 16335
 336.890	 16320
 336.893	 16310
 336.895	 16295
 336.897	 16310
 336.900	 16295
 336.902	 16295
 336.904	 16295
 336.907	 16295
 336.909	 16280
 336.911	 16280
 336.914	 16270
 336.916	 16270
 336.918	 16280
 336.921	 16280
 336.923	 16280
 336.925	 16295
 336.928	 16270
 336.930	 16270
 336.932	 16270
 336.935	 16270
 336.937	 16270
 336.939	 16270
 336.942	 16255
 336.944	 16270
 336.947	 16240
 336.949	 16240
 336.951	 16230
 336.954	 16240
 336.956	 16240
 336.958	 16240
 336.961	 16240
 336.963	 16230
 336.965	 16240
 336.968	 16230
 336.970	 16230
 336.972	 16230
 336.975	 16230
 336.977	 16215
 336.979	 16215
 336.982	 16215
 336.984	 16215
 336.986	 16215
 336.989	 16200
 336.991	 16200
 336.993	 16200
 336.996	 16190
 336.998	 16190
 337.000	 16175
 337.003	 16200
 337.005	 16200
 337.007	 16200
 337.010	 16190
 337.012	 16175
 337.015	 16175
 337.017	 16175
 337.019	 16175
 337.022	 16175
 337.024	 16160
 337.026	 16160
 337.029	 16160
 337.031	 16160
 337.033	 16160
 337.036	 16150
 337.038	 16150
 337.040	 16135
 337.043	 16135
 337.045	 16120
 337.047	 16120
 337.050	 16120
 337.052	 16120
 337.054	 16120
 337.057	 16110
 337.059	 16110
 337.061	 16110
 337.064	 16095
 337.066	 16080
 337.068	 16080
 337.071	 16080
 337.073	 16080
 337.075	 16080
 337.078	 16070
 337.080	 16055
 337.082	 16055
 337.085	 16055
 337.087	 16040
 337.090	 16040
 337.092	 16040
 337.094	 16055
 337.097	 16030
 337.099	 16030
 337.101	 16030
 337.104	 16015
 337.106	 16000
 337.108	 16000
 337.111	 16000
 337.113	 16015
 337.115	 16015
 337.118	 16015
 337.120	 16000
 337.122	 16000
 337.125	 16000
 337.127	 16000
 337.129	 16000
 337.132	 16000
 337.134	 16000
 337.136	 16000
 337.139	 16000
 337.141	 16000
 337.143	 15990
 337.146	 15990
 337.148	 15975
 337.150	 15975
 337.153	 15975
 337.155	 15960
 337.158	 15975
 337.160	 15960
 337.162	 15975
 337.165	 15960
 337.167	 15950
 337.169	 15935
 337.172	 15935
 337.174	 15935
 337.176	 15935
 337.179	 15950
 337.181	 15950
 337.183	 15935
 337.186	 15935
 337.188	 15920
 337.190	 15920
 337.193	 15920
 337.195	 15920
 337.197	 15910
 337.200	 15910
 337.202	 15910
 337.204	 15910
 337.207	 15910
 337.209	 15910
 337.211	 15920
 337.214	 15920
 337.216	 15910
 337.218	 15920
 337.221	 15935
 337.223	 15935
 337.225	 15935
 337.228	 15920
 337.230	 15910
 337.233	 15910
 337.235	 15910
 337.237	 15910
 337.240	 15910
 337.242	 15910
 337.244	 15910
 337.247	 15910
 337.249	 15910
 337.251	 15910
 337.254	 15910
 337.256	 15895
 337.258	 15910
 337.261	 15895
 337.263	 15910
 337.265	 15910
 337.268	 15895
 337.270	 15895
 337.272	 15895
 337.275	 15895
 337.277	 15910
 337.279	 15910
 337.282	 15910
 337.284	 15910
 337.286	 15910
 337.289	 15895
 337.291	 15910
 337.293	 15910
 337.296	 15920
 337.298	 15920
 337.301	 15920
 337.303	 15910
 337.305	 15920
 337.308	 15920
 337.310	 15910
 337.312	 15910
 337.315	 15895
 337.317	 15895
 337.319	 15895
 337.322	 15895
 337.324	 15895
 337.326	 15895
 337.329	 15895
 337.331	 15880
 337.333	 15880
 337.336	 15880
 337.338	 15895
 337.340	 15895
 337.343	 15895
 337.345	 15895
 337.347	 15895
 337.350	 15895
 337.352	 15895
 337.354	 15895
 337.357	 15895
 337.359	 15910
 337.361	 15910
 337.364	 15910
 337.366	 15910
 337.369	 15920
 337.371	 15895
 337.373	 15910
 337.376	 15920
 337.378	 15910
 337.380	 15895
 337.383	 15910
 337.385	 15910
 337.387	 15920
 337.390	 15920
 337.392	 15920
 337.394	 15920
 337.397	 15920
 337.399	 15920
 337.401	 15920
 337.404	 15910
 337.406	 15920
 337.408	 15920
 337.411	 15920
 337.413	 15935
 337.415	 15920
 337.418	 15935
 337.420	 15935
 337.422	 15935
 337.425	 15935
 337.427	 15920
 337.429	 15935
 337.432	 15950
 337.434	 15950
 337.436	 15950
 337.439	 15950
 337.441	 15950
 337.444	 15950
 337.446	 15935
 337.448	 15920
 337.451	 15920
 337.453	 15920
 337.455	 15920
 337.458	 15920
 337.460	 15920
 337.462	 15935
 337.465	 15935
 337.467	 15950
 337.469	 15950
 337.472	 15950
 337.474	 15950
 337.476	 15960
 337.479	 15975
 337.481	 15990
 337.483	 15990
 337.486	 15975
 337.488	 15975
 337.490	 15975
 337.493	 15975
 337.495	 15960
 337.497	 15975
 337.500	 15990
 337.502	 15975
 337.504	 15975
 337.507	 15975
 337.509	 15960
 337.512	 15960
 337.514	 15960
 337.516	 15975
 337.519	 15990
 337.521	 15975
 337.523	 15990
 337.526	 15990
 337.528	 16000
 337.530	 16000
 337.533	 16000
 337.535	 16030
 337.537	 16030
 337.540	 16015
 337.542	 16030
 337.544	 16030
 337.547	 16030
 337.549	 16030
 337.551	 16030
 337.554	 16015
 337.556	 16015
 337.558	 16015
 337.561	 16015
 337.563	 16030
 337.565	 16040
 337.568	 16030
 337.570	 16030
 337.572	 16030
 337.575	 16030
 337.577	 16030
 337.579	 16040
 337.582	 16040
 337.584	 16040
 337.587	 16040
 337.589	 16040
 337.591	 16040
 337.594	 16040
 337.596	 16040
 337.598	 16040
 337.601	 16040
 337.603	 16040
 337.605	 16040
 337.608	 16040
 337.610	 16040
 337.612	 16055
 337.615	 16055
 337.617	 16055
 337.619	 16055
 337.622	 16055
 337.624	 16070
 337.626	 16070
 337.629	 16055
 337.631	 16070
 337.633	 16070
 337.636	 16070
 337.638	 16055
 337.640	 16070
 337.643	 16055
 337.645	 16040
 337.647	 16070
 337.650	 16070
 337.652	 16080
 337.655	 16070
 337.657	 16070
 337.659	 16080
 337.662	 16080
 337.664	 16095
 337.666	 16095
 337.669	 16110
 337.671	 16095
 337.673	 16095
 337.676	 16095
 337.678	 16110
 337.680	 16095
 337.683	 16095
 337.685	 16110
 337.687	 16095
 337.690	 16095
 337.692	 16120
 337.694	 16110
 337.697	 16110
 337.699	 16120
 337.701	 16120
 337.704	 16120
 337.706	 16120
 337.708	 16110
 337.711	 16095
 337.713	 16110
 337.715	 16110
 337.718	 16110
 337.720	 16095
 337.722	 16095
 337.725	 16110
 337.727	 16110
 337.730	 16120
 337.732	 16110
 337.734	 16110
 337.737	 16110
 337.739	 16110
 337.741	 16110
 337.744	 16110
 337.746	 16120
 337.748	 16120
 337.751	 16120
 337.753	 16110
 337.755	 16120
 337.758	 16095
 337.760	 16095
 337.762	 16095
 337.765	 16095
 337.767	 16095
 337.769	 16095
 337.772	 16095
 337.774	 16110
 337.776	 16110
 337.779	 16080
 337.781	 16080
 337.783	 16095
 337.786	 16095
 337.788	 16095
 337.790	 16095
 337.793	 16095
 337.795	 16095
 337.798	 16095
 337.800	 16110
 337.802	 16095
 337.805	 16095
 337.807	 16095
 337.809	 16095
 337.812	 16095
 337.814	 16095
 337.816	 16095
 337.819	 16070
 337.821	 16080
 337.823	 16055
 337.826	 16070
 337.828	 16055
 337.830	 16040
 337.833	 16055
 337.835	 16040
 337.837	 16040
 337.840	 16040
 337.842	 16040
 337.844	 16040
 337.847	 16040
 337.849	 16040
 337.851	 16040
 337.854	 16030
 337.856	 16040
 337.858	 16030
 337.861	 16040
 337.863	 16040
 337.865	 16040
 337.868	 16040
 337.870	 16015
 337.873	 16015
 337.875	 16015
 337.877	 16030
 337.880	 16015
 337.882	 16000
 337.884	 16015
 337.887	 16000
 337.889	 16015
 337.891	 16000
 337.894	 16015
 337.896	 16030
 337.898	 16030
 337.901	 16030
 337.903	 16000
 337.905	 16015
 337.908	 16000
 337.910	 16000
 337.912	 15990
 337.915	 15990
 337.917	 15990
 337.919	 15990
 337.922	 16000
 337.924	 16000
 337.926	 16000
 337.929	 16000
 337.931	 15990
 337.933	 16000
 337.936	 15990
 337.938	 15990
 337.941	 15975
 337.943	 15990
 337.945	 15990
 337.948	 15990
 337.950	 15990
 337.952	 16000
 337.955	 16000
 337.957	 16000
 337.959	 15975
 337.962	 15975
 337.964	 15975
 337.966	 15975
 337.969	 15975
 337.971	 15975
 337.973	 15975
 337.976	 15960
 337.978	 15950
 337.980	 15960
 337.983	 15950
 337.985	 15950
 337.987	 15960
 337.990	 15960
 337.992	 15975
 337.994	 15950
 337.997	 15950
 337.999	 15935
 338.001	 15950
 338.004	 15935
 338.006	 15935
 338.009	 15935
 338.011	 15910
 338.013	 15910
 338.016	 15910
 338.018	 15920
 338.020	 15910
 338.023	 15910
 338.025	 15920
 338.027	 15920
 338.030	 15895
 338.032	 15895
 338.034	 15880
 338.037	 15895
 338.039	 15895
 338.041	 15895
 338.044	 15910
 338.046	 15895
 338.048	 15910
 338.051	 15910
 338.053	 15910
 338.055	 15895
 338.058	 15880
 338.060	 15880
 338.062	 15895
 338.065	 15870
 338.067	 15870
 338.069	 15895
 338.072	 15880
 338.074	 15895
 338.076	 15880
 338.079	 15880
 338.081	 15880
 338.084	 15880
 338.086	 15870
 338.088	 15870
 338.091	 15870
 338.093	 15870
 338.095	 15855
 338.098	 15840
 338.100	 15830
 338.102	 15855
 338.105	 15840
 338.107	 15840
 338.109	 15840
 338.112	 15840
 338.114	 15840
 338.116	 15840
 338.119	 15855
 338.121	 15855
 338.123	 15855
 338.126	 15840
 338.128	 15840
 338.130	 15840
 338.133	 15840
 338.135	 15830
 338.137	 15840
 338.140	 15840
 338.142	 15840
 338.144	 15840
 338.147	 15840
 338.149	 15815
 338.152	 15830
 338.154	 15815
 338.156	 15815
 338.159	 15800
 338.161	 15830
 338.163	 15830
 338.166	 15815
 338.168	 15800
 338.170	 15800
 338.173	 15800
 338.175	 15800
 338.177	 15815
 338.180	 15815
 338.182	 15815
 338.184	 15815
 338.187	 15830
 338.189	 15830
 338.191	 15830
 338.194	 15830
 338.196	 15830
 338.198	 15830
 338.201	 15830
 338.203	 15830
 338.205	 15840
 338.208	 15840
 338.210	 15840
 338.212	 15840
 338.215	 15840
 338.217	 15840
 338.219	 15830
 338.222	 15830
 338.224	 15830
 338.227	 15830
 338.229	 15830
 338.231	 15830
 338.234	 15830
 338.236	 15815
 338.238	 15815
 338.241	 15815
 338.243	 15800
 338.245	 15815
 338.248	 15815
 338.250	 15830
 338.252	 15830
 338.255	 15815
 338.257	 15840
 338.259	 15840
 338.262	 15840
 338.264	 15840
 338.266	 15840
 338.269	 15855
 338.271	 15855
 338.273	 15855
 338.276	 15855
 338.278	 15855
 338.280	 15840
 338.283	 15855
 338.285	 15855
 338.287	 15855
 338.290	 15855
 338.292	 15870
 338.295	 15855
 338.297	 15855
 338.299	 15855
 338.302	 15855
 338.304	 15855
 338.306	 15855
 338.309	 15870
 338.311	 15870
 338.313	 15855
 338.316	 15855
 338.318	 15840
 338.320	 15870
 338.323	 15870
 338.325	 15870
 338.327	 15855
 338.330	 15855
 338.332	 15870
 338.334	 15880
 338.337	 15880
 338.339	 15880
 338.341	 15880
 338.344	 15880
 338.346	 15880
 338.348	 15880
 338.351	 15880
 338.353	 15880
 338.355	 15870
 338.358	 15870
 338.360	 15870
 338.362	 15880
 338.365	 15870
 338.367	 15870
 338.370	 15880
 338.372	 15880
 338.374	 15880
 338.377	 15895
 338.379	 15895
 338.381	 15895
 338.384	 15895
 338.386	 15895
 338.388	 15895
 338.391	 15910
 338.393	 15895
 338.395	 15895
 338.398	 15895
 338.400	 15910
 338.402	 15910
 338.405	 15920
 338.407	 15920
 338.409	 15920
 338.412	 15910
 338.414	 15910
 338.416	 15910
 338.419	 15920
 338.421	 15920
 338.423	 15920
 338.426	 15920
 338.428	 15920
 338.430	 15920
 338.433	 15920
 338.435	 15935
 338.438	 15935
 338.440	 15935
 338.442	 15950
 338.445	 15950
 338.447	 15950
 338.449	 15950
 338.452	 15950
 338.454	 15950
 338.456	 15960
 338.459	 15975
 338.461	 15975
 338.463	 15975
 338.466	 15975
 338.468	 15960
 338.470	 15960
 338.473	 15960
 338.475	 15960
 338.477	 15960
 338.480	 15960
 338.482	 15960
 338.484	 15975
 338.487	 15975
 338.489	 15990
 338.491	 15990
 338.494	 16000
 338.496	 15990
 338.498	 15990
 338.501	 15990
 338.503	 15975
 338.505	 15975
 338.508	 15975
 338.510	 15975
 338.513	 15990
 338.515	 16000
 338.517	 15990
 338.520	 16000
 338.522	 16000
 338.524	 16030
 338.527	 16015
 338.529	 15990
 338.531	 15990
 338.534	 15990
 338.536	 15990
 338.538	 15990
 338.541	 15990
 338.543	 16000
 338.545	 16000
 338.548	 16000
 338.550	 15990
 338.552	 16000
 338.555	 16000
 338.557	 15990
 338.559	 15990
 338.562	 15990
 338.564	 15990
 338.566	 16000
 338.569	 16000
 338.571	 16000
 338.573	 16000
 338.576	 16000
 338.578	 16000
 338.581	 16000
 338.583	 16000
 338.585	 16015
 338.588	 16015
 338.590	 16015
 338.592	 16015
 338.595	 16030
 338.597	 16030
 338.599	 16030
 338.602	 16030
 338.604	 16030
 338.606	 16030
 338.609	 16030
 338.611	 16030
 338.613	 16030
 338.616	 16030
 338.618	 16030
 338.620	 16030
 338.623	 16030
 338.625	 16030
 338.627	 16030
 338.630	 16030
 338.632	 16040
 338.634	 16040
 338.637	 16030
 338.639	 16040
 338.641	 16040
 338.644	 16040
 338.646	 16040
 338.649	 16030
 338.651	 16030
 338.653	 16040
 338.656	 16015
 338.658	 16040
 338.660	 16040
 338.663	 16030
 338.665	 16030
 338.667	 16030
 338.670	 16030
 338.672	 16030
 338.674	 16015
 338.677	 16015
 338.679	 16015
 338.681	 16015
 338.684	 16015
 338.686	 16015
 338.688	 16015
 338.691	 16015
 338.693	 16015
 338.695	 16015
 338.698	 16030
 338.700	 16030
 338.702	 16015
 338.705	 16030
 338.707	 16030
 338.709	 16030
 338.712	 16030
 338.714	 16030
 338.716	 16040
 338.719	 16040
 338.721	 16040
 338.724	 16040
 338.726	 16030
 338.728	 16040
 338.731	 16030
 338.733	 16030
 338.735	 16030
 338.738	 16030
 338.740	 16030
 338.742	 16040
 338.745	 16030
 338.747	 16030
 338.749	 16015
 338.752	 16030
 338.754	 16030
 338.756	 16030
 338.759	 16030
 338.761	 16015
 338.763	 16015
 338.766	 16000
 338.768	 16015
 338.770	 16000
 338.773	 16000
 338.775	 16000
 338.777	 16000
 338.780	 16015
 338.782	 16000
 338.784	 15990
 338.787	 15975
 338.789	 15975
 338.792	 15975
 338.794	 15975
 338.796	 16000
 338.799	 15990
 338.801	 15975
 338.803	 15975
 338.806	 15975
 338.808	 15975
 338.810	 16000
 338.813	 15960
 338.815	 15960
 338.817	 15975
 338.820	 15960
 338.822	 15960
 338.824	 15960
 338.827	 15975
 338.829	 15960
 338.831	 15960
 338.834	 15950
 338.836	 15950
 338.838	 15950
 338.841	 15950
 338.843	 15950
 338.845	 15960
 338.848	 15960
 338.850	 15960
 338.852	 15950
 338.855	 15950
 338.857	 15935
 338.859	 15920
 338.862	 15935
 338.864	 15935
 338.867	 15935
 338.869	 15935
 338.871	 15920
 338.874	 15920
 338.876	 15920
 338.878	 15935
 338.881	 15920
 338.883	 15920
 338.885	 15935
 338.888	 15935
 338.890	 15935
 338.892	 15910
 338.895	 15910
 338.897	 15920
 338.899	 15920
 338.902	 15920
 338.904	 15910
 338.906	 15910
 338.909	 15910
 338.911	 15910
 338.913	 15910
 338.916	 15910
 338.918	 15910
 338.920	 15910
 338.923	 15910
 338.925	 15910
 338.927	 15910
 338.930	 15895
 338.932	 15895
 338.935	 15895
 338.937	 15895
 338.939	 15895
 338.942	 15895
 338.944	 15895
 338.946	 15895
 338.949	 15910
 338.951	 15910
 338.953	 15895
 338.956	 15910
 338.958	 15880
 338.960	 15870
 338.963	 15870
 338.965	 15870
 338.967	 15880
 338.970	 15880
 338.972	 15870
 338.974	 15870
 338.977	 15880
 338.979	 15880
 338.981	 15870
 338.984	 15880
 338.986	 15880
 338.988	 15870
 338.991	 15895
 338.993	 15895
 338.995	 15880
 338.998	 15880
 339.000	 15880
 339.002	 15880
 339.005	 15880
 339.007	 15910
 339.010	 15910
 339.012	 15880
 339.014	 15870
 339.017	 15870
 339.019	 15855
 339.021	 15870
 339.024	 15870
 339.026	 15870
 339.028	 15880
 339.031	 15880
 339.033	 15880
 339.035	 15880
 339.038	 15880
 339.040	 15895
 339.042	 15895
 339.045	 15895
 339.047	 15880
 339.049	 15880
 339.052	 15880
 339.054	 15880
 339.056	 15880
 339.059	 15880
 339.061	 15870
 339.063	 15870
 339.066	 15870
 339.068	 15870
 339.070	 15870
 339.073	 15880
 339.075	 15895
 339.078	 15895
 339.080	 15895
 339.082	 15880
 339.085	 15895
 339.087	 15895
 339.089	 15910
 339.092	 15910
 339.094	 15910
 339.096	 15910
 339.099	 15910
 339.101	 15910
 339.103	 15880
 339.106	 15880
 339.108	 15895
 339.110	 15895
 339.113	 15895
 339.115	 15895
 339.117	 15895
 339.120	 15910
 339.122	 15895
 339.124	 15895
 339.127	 15895
 339.129	 15880
 339.131	 15880
 339.134	 15880
 339.136	 15880
 339.138	 15880
 339.141	 15895
 339.143	 15880
 339.145	 15880
 339.148	 15895
 339.150	 15895
 339.153	 15910
 339.155	 15920
 339.157	 15920
 339.160	 15920
 339.162	 15935
 339.164	 15935
 339.167	 15920
 339.169	 15920
 339.171	 15910
 339.174	 15920
 339.176	 15910
 339.178	 15910
 339.181	 15910
 339.183	 15910
 339.185	 15910
 339.188	 15920
 339.190	 15895
 339.192	 15895
 339.195	 15895
 339.197	 15895
 339.199	 15910
 339.202	 15910
 339.204	 15910
 339.206	 15910
 339.209	 15910
 339.211	 15920
 339.213	 15920
 339.216	 15910
 339.218	 15920
 339.221	 15920
 339.223	 15920
 339.225	 15920
 339.228	 15920
 339.230	 15935
 339.232	 15935
 339.235	 15935
 339.237	 15920
 339.239	 15910
 339.242	 15910
 339.244	 15910
 339.246	 15920
 339.249	 15920
 339.251	 15920
 339.253	 15910
 339.256	 15920
 339.258	 15920
 339.260	 15920
 339.263	 15935
 339.265	 15920
 339.267	 15920
 339.270	 15920
 339.272	 15920
 339.274	 15920
 339.277	 15920
 339.279	 15910
 339.281	 15920
 339.284	 15920
