field	4.spe
 335.643	 16375
 335.645	 16390
 335.648	 16390
 335.650	 16390
 335.652	 16390
 335.655	 16400
 335.657	 16400
 335.659	 16400
 335.662	 16415
 335.664	 16415
 335.667	 16430
 335.669	 16430
 335.671	 16430
 335.674	 16430
 335.676	 16430
 335.678	 16430
 335.681	 16440
 335.683	 16440
 335.685	 16440
 335.688	 16440
 335.690	 16440
 335.692	 16455
 335.695	 16455
 335.697	 16455
 335.699	 16470
 335.702	 16470
 335.704	 16470
 335.706	 16495
 335.709	 16470
 335.711	 16470
 335.713	 16480
 335.716	 16495
 335.718	 16510
 335.720	 16510
 335.723	 16480
 335.725	 16510
 335.727	 16495
 335.730	 16510
 335.732	 16510
 335.735	 16495
 335.737	 16495
 335.739	 16495
 335.742	 16495
 335.744	 16495
 335.746	 16495
 335.749	 16495
 335.751	 16495
 335.753	 16495
 335.756	 16495
 335.758	 16510
 335.760	 16510
 335.763	 16520
 335.765	 16520
 335.767	 16535
 335.770	 16535
 335.772	 16535
 335.774	 16520
 335.777	 16520
 335.779	 16520
 335.781	 16535
 335.784	 16535
 335.786	 16535
 335.788	 16535
 335.791	 16535
 335.793	 16535
 335.795	 16550
 335.798	 16550
 335.800	 16550
 335.802	 16560
 335.805	 16560
 335.807	 16560
 335.810	 16575
 335.812	 16575
 335.814	 16575
 335.817	 16575
 335.819	 16575
 335.821	 16575
 335.824	 16575
 335.826	 16590
 335.828	 16575
 335.831	 16575
 335.833	 16575
 335.835	 16590
 335.838	 16600
 335.840	 16615
 335.842	 16600
 335.845	 16600
 335.847	 16600
 335.849	 16600
 335.852	 16600
 335.854	 16600
 335.856	 16615
 335.859	 16615
 335.861	 16615
 335.863	 16600
 335.866	 16600
 335.868	 16615
 335.870	 16615
 335.873	 16615
 335.875	 16615
 335.878	 16615
 335.880	 16615
 335.882	 16615
 335.885	 16615
 335.887	 16615
 335.889	 16615
 335.892	 16630
 335.894	 16630
 335.896	 16630
 335.899	 16630
 335.901	 16640
 335.903	 16640
 335.906	 16615
 335.908	 16630
 335.910	 16655
 335.913	 16655
 335.915	 16655
 335.917	 16640
 335.920	 16640
 335.922	 16655
 335.924	 16640
 335.927	 16640
 335.929	 16670
 335.931	 16655
 335.934	 16655
 335.936	 16655
 335.938	 16640
 335.941	 16640
 335.943	 16640
 335.945	 16640
 335.948	 16640
 335.950	 16655
 335.953	 16630
 335.955	 16640
 335.957	 16640
 335.960	 16640
 335.962	 16630
 335.964	 16630
 335.967	 16630
 335.969	 16630
 335.971	 16615
 335.974	 16615
 335.976	 16615
 335.978	 16630
 335.981	 16630
 335.983	 16615
 335.985	 16615
 335.988	 16615
 335.990	 16615
 335.992	 16600
 335.995	 16615
 335.997	 16600
 335.999	 16600
 336.002	 16600
 336.004	 16600
 336.006	 16600
 336.009	 16600
 336.011	 16615
 336.013	 16590
 336.016	 16575
 336.018	 16600
 336.021	 16575
 336.023	 16590
 336.025	 16575
 336.028	 16575
 336.030	 16575
 336.032	 16575
 336.035	 16575
 336.037	 16575
 336.039	 16575
 336.042	 16560
 336.044	 16575
 336.046	 16575
 336.049	 16550
 336.051	 16550
 336.053	 16550
 336.056	 16550
 336.058	 16550
 336.060	 16550
 336.063	 16550
 336.065	 16550
 336.067	 16550
 336.070	 16520
 336.072	 16520
 336.074	 16535
 336.077	 16535
 336.079	 16520
 336.081	 16520
 336.084	 16520
 336.086	 16520
 336.089	 16510
 336.091	 16510
 336.093	 16510
 336.096	 16510
 336.098	 16510
 336.100	 16480
 336.103	 16495
 336.105	 16480
 336.107	 16470
 336.110	 16455
 336.112	 16470
 336.114	 16455
 336.117	 16455
 336.119	 16455
 336.121	 16455
 336.124	 16455
 336.126	 16440
 336.128	 16440
 336.131	 16440
 336.133	 16440
 336.135	 16440
 336.138	 16440
 336.140	 16440
 336.142	 16430
 336.145	 16430
 336.147	 16415
 336.149	 16415
 336.152	 16390
 336.154	 16375
 336.156	 16375
 336.159	 16360
 336.161	 16360
 336.164	 16360
 336.166	 16350
 336.168	 16350
 336.171	 16335
 336.173	 16335
 336.175	 16335
 336.178	 16350
 336.180	 16335
 336.182	 16335
 336.185	 16335
 336.187	 16335
 336.189	 16335
 336.192	 16310
 336.194	 16320
 336.196	 16320
 336.199	 16310
 336.201	 16310
 336.203	 16310
 336.206	 16310
 336.208	 16320
 336.210	 16320
 336.213	 16310
 336.215	 16280
 336.217	 16295
 336.220	 16295
 336.222	 16295
 336.224	 16295
 336.227	 16270
 336.229	 16270
 336.232	 16280
 336.234	 16270
 336.236	 16255
 336.239	 16270
 336.241	 16255
 336.243	 16255
 336.246	 16255
 336.248	 16255
 336.250	 16255
 336.253	 16240
 336.255	 16255
 336.257	 16230
 336.260	 16230
 336.262	 16240
 336.264	 16230
 336.267	 16230
 336.269	 16230
 336.271	 16230
 336.274	 16230
 336.276	 16230
 336.278	 16215
 336.281	 16215
 336.283	 16215
 336.285	 16215
 336.288	 16215
 336.290	 16215
 336.292	 16200
 336.295	 16190
 336.297	 16190
 336.299	 16160
 336.302	 16160
 336.304	 16160
 336.307	 16160
 336.309	 16160
 336.311	 16175
 336.314	 16175
 336.316	 16160
 336.318	 16175
 336.321	 16160
 336.323	 16160
 336.325	 16150
 336.328	 16150
 336.330	 16150
 336.332	 16135
 336.335	 16135
 336.337	 16150
 336.339	 16120
 336.342	 16120
 336.344	 16120
 336.346	 16120
 336.349	 16135
 336.351	 16135
 336.353	 16135
 336.356	 16120
 336.358	 16120
 336.360	 16135
 336.363	 16135
 336.365	 16120
 336.367	 16120
 336.370	 16120
 336.372	 16120
 336.375	 16135
 336.377	 16135
 336.379	 16135
 336.382	 16135
 336.384	 16135
 336.386	 16120
 336.389	 16120
 336.391	 16120
 336.393	 16120
 336.396	 16120
 336.398	 16120
 336.400	 16120
 336.403	 16120
 336.405	 16135
 336.407	 16135
 336.410	 16135
 336.412	 16135
 336.414	 16135
 336.417	 16135
 336.419	 16150
 336.421	 16150
 336.424	 16150
 336.426	 16150
 336.428	 16135
 336.431	 16150
 336.433	 16150
 336.435	 16150
 336.438	 16150
 336.440	 16150
 336.442	 16150
 336.445	 16160
 336.447	 16160
 336.450	 16160
 336.452	 16150
 336.454	 16150
 336.457	 16150
 336.459	 16150
 336.461	 16160
 336.464	 16150
 336.466	 16175
 336.468	 16190
 336.471	 16190
 336.473	 16200
 336.475	 16190
 336.478	 16190
 336.480	 16190
 336.482	 16190
 336.485	 16190
 336.487	 16190
 336.489	 16200
 336.492	 16200
 336.494	 16200
 336.496	 16230
 336.499	 16215
 336.501	 16215
 336.503	 16230
 336.506	 16230
 336.508	 16230
 336.510	 16255
 336.513	 16240
 336.515	 16240
 336.518	 16240
 336.520	 16240
 336.522	 16240
 336.525	 16240
 336.527	 16240
 336.529	 16255
 336.532	 16270
 336.534	 16255
 336.536	 16255
 336.539	 16280
 336.541	 16280
 336.543	 16280
 336.546	 16295
 336.548	 16280
 336.550	 16310
 336.553	 16310
 336.555	 16310
 336.557	 16310
 336.560	 16310
 336.562	 16310
 336.564	 16310
 336.567	 16335
 336.569	 16320
 336.571	 16320
 336.574	 16350
 336.576	 16350
 336.578	 16350
 336.581	 16335
 336.583	 16350
 336.585	 16360
 336.588	 16360
 336.590	 16360
 336.593	 16350
 336.595	 16360
 336.597	 16360
 336.600	 16360
 336.602	 16360
 336.604	 16375
 336.607	 16360
 336.609	 16375
 336.611	 16375
 336.614	 16375
 336.616	 16375
 336.618	 16390
 336.621	 16390
 336.623	 16390
 336.625	 16390
 336.628	 16400
 336.630	 16415
 336.632	 16430
 336.635	 16440
 336.637	 16430
 336.639	 16440
 336.642	 16455
 336.644	 16455
 336.646	 16455
 336.649	 16470
 336.651	 16455
 336.653	 16470
 336.656	 16480
 336.658	 16480
 336.661	 16480
 336.663	 16495
 336.665	 16495
 336.668	 16495
 336.670	 16495
 336.672	 16495
 336.675	 16510
 336.677	 16510
 336.679	 16510
 336.682	 16510
 336.684	 16520
 336.686	 16520
 336.689	 16510
 336.691	 16495
 336.693	 16495
 336.696	 16520
 336.698	 16520
 336.700	 16520
 336.703	 16535
 336.705	 16535
 336.707	 16535
 336.710	 16535
 336.712	 16535
 336.714	 16535
 336.717	 16535
 336.719	 16535
 336.721	 16535
 336.724	 16535
 336.726	 16535
 336.729	 16535
 336.731	 16520
 336.733	 16535
 336.736	 16535
 336.738	 16520
 336.740	 16535
 336.743	 16550
 336.745	 16535
 336.747	 16535
 336.750	 16535
 336.752	 16535
 336.754	 16550
 336.757	 16560
 336.759	 16550
 336.761	 16550
 336.764	 16550
 336.766	 16560
 336.768	 16560
 336.771	 16560
 336.773	 16560
 336.775	 16550
 336.778	 16550
 336.780	 16550
 336.782	 16550
 336.785	 16550
 336.787	 16560
 336.789	 16560
 336.792	 16550
 336.794	 16550
 336.796	 16550
 336.799	 16560
 336.801	 16535
 336.804	 16550
 336.806	 16560
 336.808	 16560
 336.811	 16560
 336.813	 16550
 336.815	 16550
 336.818	 16535
 336.820	 16535
 336.822	 16535
 336.825	 16535
 336.827	 16535
 336.829	 16550
 336.832	 16550
 336.834	 16550
 336.836	 16535
 336.839	 16550
 336.841	 16550
 336.843	 16535
 336.846	 16535
 336.848	 16520
 336.850	 16520
 336.853	 16520
 336.855	 16510
 336.857	 16510
 336.860	 16510
 336.862	 16520
 336.864	 16520
 336.867	 16510
 336.869	 16510
 336.872	 16510
 336.874	 16520
 336.876	 16495
 336.879	 16510
 336.881	 16510
 336.883	 16495
 336.886	 16510
 336.888	 16495
 336.890	 16480
 336.893	 16495
 336.895	 16495
 336.897	 16480
 336.900	 16470
 336.902	 16470
 336.904	 16470
 336.907	 16455
 336.909	 16455
 336.911	 16455
 336.914	 16455
 336.916	 16430
 336.918	 16440
 336.921	 16440
 336.923	 16440
 336.925	 16440
 336.928	 16415
 336.930	 16415
 336.932	 16400
 336.935	 16415
 336.937	 16400
 336.939	 16400
 336.942	 16400
 336.944	 16375
 336.947	 16375
 336.949	 16360
 336.951	 16360
 336.954	 16360
 336.956	 16375
 336.958	 16360
 336.961	 16360
 336.963	 16360
 336.965	 16350
 336.968	 16335
 336.970	 16335
 336.972	 16335
 336.975	 16310
 336.977	 16320
 336.979	 16320
 336.982	 16320
 336.984	 16320
 336.986	 16320
 336.989	 16320
 336.991	 16295
 336.993	 16295
 336.996	 16295
 336.998	 16280
 337.000	 16295
 337.003	 16280
 337.005	 16280
 337.007	 16255
 337.010	 16255
 337.012	 16255
 337.015	 16240
 337.017	 16240
 337.019	 16240
 337.022	 16230
 337.024	 16215
 337.026	 16215
 337.029	 16215
 337.031	 16200
 337.033	 16190
 337.036	 16190
 337.038	 16175
 337.040	 16190
 337.043	 16160
 337.045	 16160
 337.047	 16160
 337.050	 16150
 337.052	 16160
 337.054	 16160
 337.057	 16160
 337.059	 16135
 337.061	 16135
 337.064	 16135
 337.066	 16120
 337.068	 16080
 337.071	 16080
 337.073	 16095
 337.075	 16095
 337.078	 16070
 337.080	 16070
 337.082	 16070
 337.085	 16080
 337.087	 16080
 337.090	 16080
 337.092	 16070
 337.094	 16040
 337.097	 16040
 337.099	 16030
 337.101	 16015
 337.104	 16015
 337.106	 16015
 337.108	 16000
 337.111	 15990
 337.113	 15990
 337.115	 15990
 337.118	 15990
 337.120	 15975
 337.122	 15960
 337.125	 15960
 337.127	 15960
 337.129	 15960
 337.132	 15950
 337.134	 15950
 337.136	 15935
 337.139	 15935
 337.141	 15920
 337.143	 15920
 337.146	 15895
 337.148	 15910
 337.150	 15880
 337.153	 15880
 337.155	 15880
 337.158	 15870
 337.160	 15895
 337.162	 15895
 337.165	 15880
 337.167	 15870
 337.169	 15855
 337.172	 15855
 337.174	 15855
 337.176	 15855
 337.179	 15840
 337.181	 15840
 337.183	 15840
 337.186	 15830
 337.188	 15830
 337.190	 15830
 337.193	 15830
 337.195	 15830
 337.197	 15815
 337.200	 15830
 337.202	 15815
 337.204	 15815
 337.207	 15790
 337.209	 15790
 337.211	 15790
 337.214	 15790
 337.216	 15790
 337.218	 15790
 337.221	 15775
 337.223	 15775
 337.225	 15775
 337.228	 15790
 337.230	 15775
 337.233	 15775
 337.235	 15775
 337.237	 15775
 337.240	 15760
 337.242	 15760
 337.244	 15760
 337.247	 15760
 337.249	 15750
 337.251	 15750
 337.254	 15750
 337.256	 15750
 337.258	 15750
 337.261	 15750
 337.263	 15750
 337.265	 15735
 337.268	 15735
 337.270	 15735
 337.272	 15750
 337.275	 15750
 337.277	 15750
 337.279	 15750
 337.282	 15750
 337.284	 15735
 337.286	 15735
 337.289	 15735
 337.291	 15750
 337.293	 15760
 337.296	 15760
 337.298	 15760
 337.301	 15750
 337.303	 15735
 337.305	 15750
 337.308	 15750
 337.310	 15750
 337.312	 15750
 337.315	 15750
 337.317	 15735
 337.319	 15735
 337.322	 15760
 337.324	 15760
 337.326	 15750
 337.329	 15760
 337.331	 15760
 337.333	 15760
 337.336	 15760
 337.338	 15750
 337.340	 15760
 337.343	 15760
 337.345	 15760
 337.347	 15760
 337.350	 15750
 337.352	 15760
 337.354	 15750
 337.357	 15750
 337.359	 15750
 337.361	 15750
 337.364	 15750
 337.366	 15750
 337.369	 15760
 337.371	 15760
 337.373	 15775
 337.376	 15760
 337.378	 15775
 337.380	 15790
 337.383	 15775
 337.385	 15790
 337.387	 15775
 337.390	 15775
 337.392	 15775
 337.394	 15775
 337.397	 15775
 337.399	 15775
 337.401	 15790
 337.404	 15775
 337.406	 15775
 337.408	 15790
 337.411	 15775
 337.413	 15775
 337.415	 15790
 337.418	 15775
 337.420	 15790
 337.422	 15790
 337.425	 15800
 337.427	 15800
 337.429	 15800
 337.432	 15790
 337.434	 15800
 337.436	 15790
 337.439	 15800
 337.441	 15800
 337.444	 15800
 337.446	 15815
 337.448	 15815
 337.451	 15815
 337.453	 15830
 337.455	 15830
 337.458	 15830
 337.460	 15830
 337.462	 15840
 337.465	 15855
 337.467	 15855
 337.469	 15840
 337.472	 15840
 337.474	 15840
 337.476	 15840
 337.479	 15870
 337.481	 15880
 337.483	 15880
 337.486	 15895
 337.488	 15910
 337.490	 15910
 337.493	 15910
 337.495	 15920
 337.497	 15920
 337.500	 15910
 337.502	 15910
 337.504	 15910
 337.507	 15910
 337.509	 15910
 337.512	 15910
 337.514	 15910
 337.516	 15920
 337.519	 15920
 337.521	 15920
 337.523	 15920
 337.526	 15935
 337.528	 15920
 337.530	 15920
 337.533	 15935
 337.535	 15935
 337.537	 15935
 337.540	 15935
 337.542	 15935
 337.544	 15950
 337.547	 15960
 337.549	 15960
 337.551	 15975
 337.554	 15975
 337.556	 15960
 337.558	 15960
 337.561	 15960
 337.563	 15960
 337.565	 15960
 337.568	 15960
 337.570	 15975
 337.572	 16000
 337.575	 15990
 337.577	 15990
 337.579	 15990
 337.582	 15990
 337.584	 16015
 337.587	 16000
 337.589	 16000
 337.591	 16015
 337.594	 16015
 337.596	 16015
 337.598	 16015
 337.601	 16015
 337.603	 16000
 337.605	 16000
 337.608	 16015
 337.610	 16015
 337.612	 16015
 337.615	 16030
 337.617	 16030
 337.619	 16040
 337.622	 16040
 337.624	 16055
 337.626	 16040
 337.629	 16040
 337.631	 16040
 337.633	 16030
 337.636	 16030
 337.638	 16030
 337.640	 16015
 337.643	 16015
 337.645	 16030
 337.647	 16040
 337.650	 16040
 337.652	 16040
 337.655	 16030
 337.657	 16040
 337.659	 16055
 337.662	 16055
 337.664	 16070
 337.666	 16080
 337.669	 16080
 337.671	 16080
 337.673	 16080
 337.676	 16080
 337.678	 16080
 337.680	 16080
 337.683	 16080
 337.685	 16110
 337.687	 16110
 337.690	 16110
 337.692	 16095
 337.694	 16095
 337.697	 16095
 337.699	 16095
 337.701	 16095
 337.704	 16110
 337.706	 16080
 337.708	 16080
 337.711	 16070
 337.713	 16070
 337.715	 16080
 337.718	 16080
 337.720	 16080
 337.722	 16080
 337.725	 16095
 337.727	 16095
 337.730	 16095
 337.732	 16080
 337.734	 16080
 337.737	 16095
 337.739	 16080
 337.741	 16095
 337.744	 16110
 337.746	 16080
 337.748	 16095
 337.751	 16110
 337.753	 16095
 337.755	 16110
 337.758	 16095
 337.760	 16095
 337.762	 16095
 337.765	 16095
 337.767	 16095
 337.769	 16095
 337.772	 16095
 337.774	 16095
 337.776	 16095
 337.779	 16095
 337.781	 16095
 337.783	 16095
 337.786	 16095
 337.788	 16095
 337.790	 16095
 337.793	 16095
 337.795	 16095
 337.798	 16080
 337.800	 16095
 337.802	 16095
 337.805	 16095
 337.807	 16070
 337.809	 16070
 337.812	 16055
 337.814	 16070
 337.816	 16070
 337.819	 16070
 337.821	 16080
 337.823	 16080
 337.826	 16040
 337.828	 16055
 337.830	 16055
 337.833	 16055
 337.835	 16070
 337.837	 16070
 337.840	 16070
 337.842	 16030
 337.844	 16040
 337.847	 16040
 337.849	 16040
 337.851	 16040
 337.854	 16030
 337.856	 16030
 337.858	 16030
 337.861	 16030
 337.863	 16015
 337.865	 16015
 337.868	 16015
 337.870	 16015
 337.873	 16030
 337.875	 16015
 337.877	 16000
 337.880	 16000
 337.882	 16000
 337.884	 16000
 337.887	 16000
 337.889	 16000
 337.891	 15990
 337.894	 15990
 337.896	 15975
 337.898	 15960
 337.901	 15975
 337.903	 15960
 337.905	 15960
 337.908	 15960
 337.910	 15960
 337.912	 15960
 337.915	 15960
 337.917	 15950
 337.919	 15950
 337.922	 15935
 337.924	 15935
 337.926	 15935
 337.929	 15920
 337.931	 15935
 337.933	 15935
 337.936	 15920
 337.938	 15920
 337.941	 15920
 337.943	 15910
 337.945	 15910
 337.948	 15910
 337.950	 15895
 337.952	 15895
 337.955	 15895
 337.957	 15880
 337.959	 15895
 337.962	 15880
 337.964	 15880
 337.966	 15880
 337.969	 15870
 337.971	 15870
 337.973	 15855
 337.976	 15870
 337.978	 15855
 337.980	 15855
 337.983	 15840
 337.985	 15855
 337.987	 15840
 337.990	 15840
 337.992	 15840
 337.994	 15840
 337.997	 15815
 337.999	 15800
 338.001	 15815
 338.004	 15800
 338.006	 15800
 338.009	 15800
 338.011	 15790
 338.013	 15790
 338.016	 15790
 338.018	 15790
 338.020	 15800
 338.023	 15790
 338.025	 15790
 338.027	 15790
 338.030	 15790
 338.032	 15790
 338.034	 15790
 338.037	 15775
 338.039	 15790
 338.041	 15775
 338.044	 15775
 338.046	 15775
 338.048	 15760
 338.051	 15760
 338.053	 15760
 338.055	 15760
 338.058	 15760
 338.060	 15760
 338.062	 15750
 338.065	 15750
 338.067	 15750
 338.069	 15735
 338.072	 15750
 338.074	 15720
 338.076	 15720
 338.079	 15710
 338.081	 15710
 338.084	 15710
 338.086	 15695
 338.088	 15695
 338.091	 15695
 338.093	 15695
 338.095	 15695
 338.098	 15680
 338.100	 15680
 338.102	 15680
 338.105	 15695
 338.107	 15695
 338.109	 15680
 338.112	 15695
 338.114	 15695
 338.116	 15680
 338.119	 15680
 338.121	 15680
 338.123	 15670
 338.126	 15680
 338.128	 15680
 338.130	 15680
 338.133	 15680
 338.135	 15680
 338.137	 15680
 338.140	 15670
 338.142	 15670
 338.144	 15655
 338.147	 15655
 338.149	 15655
 338.152	 15655
 338.154	 15640
 338.156	 15640
 338.159	 15640
 338.161	 15630
 338.163	 15630
 338.166	 15630
 338.168	 15630
 338.170	 15630
 338.173	 15630
 338.175	 15630
 338.177	 15630
 338.180	 15630
 338.182	 15630
 338.184	 15630
 338.187	 15630
 338.189	 15630
 338.191	 15630
 338.194	 15630
 338.196	 15615
 338.198	 15630
 338.201	 15630
 338.203	 15630
 338.205	 15640
 338.208	 15640
 338.210	 15640
 338.212	 15640
 338.215	 15640
 338.217	 15630
 338.219	 15630
 338.222	 15630
 338.224	 15630
 338.227	 15630
 338.229	 15630
 338.231	 15615
 338.234	 15615
 338.236	 15630
 338.238	 15630
 338.241	 15630
 338.243	 15630
 338.245	 15630
 338.248	 15640
 338.250	 15655
 338.252	 15640
 338.255	 15655
 338.257	 15655
 338.259	 15640
 338.262	 15640
 338.264	 15640
 338.266	 15655
 338.269	 15670
 338.271	 15670
 338.273	 15670
 338.276	 15670
 338.278	 15670
 338.280	 15670
 338.283	 15670
 338.285	 15695
 338.287	 15680
 338.290	 15695
 338.292	 15680
 338.295	 15695
 338.297	 15680
 338.299	 15680
 338.302	 15695
 338.304	 15695
 338.306	 15680
 338.309	 15680
 338.311	 15695
 338.313	 15695
 338.316	 15695
 338.318	 15695
 338.320	 15695
 338.323	 15695
 338.325	 15695
 338.327	 15695
 338.330	 15710
 338.332	 15720
 338.334	 15720
 338.337	 15750
 338.339	 15750
 338.341	 15735
 338.344	 15750
 338.346	 15735
 338.348	 15750
 338.351	 15760
 338.353	 15760
 338.355	 15760
 338.358	 15760
 338.360	 15760
 338.362	 15760
 338.365	 15760
 338.367	 15760
 338.370	 15760
 338.372	 15775
 338.374	 15775
 338.377	 15790
 338.379	 15790
 338.381	 15790
 338.384	 15790
 338.386	 15800
 338.388	 15790
 338.391	 15800
 338.393	 15800
 338.395	 15815
 338.398	 15815
 338.400	 15815
 338.402	 15815
 338.405	 15830
 338.407	 15830
 338.409	 15830
 338.412	 15830
 338.414	 15830
 338.416	 15830
 338.419	 15815
 338.421	 15830
 338.423	 15830
 338.426	 15830
 338.428	 15840
 338.430	 15855
 338.433	 15840
 338.435	 15855
 338.438	 15870
 338.440	 15870
 338.442	 15870
 338.445	 15855
 338.447	 15870
 338.449	 15870
 338.452	 15870
 338.454	 15880
 338.456	 15895
 338.459	 15880
 338.461	 15895
 338.463	 15895
 338.466	 15895
 338.468	 15895
 338.470	 15910
 338.473	 15910
 338.475	 15920
 338.477	 15895
 338.480	 15910
 338.482	 15910
 338.484	 15910
 338.487	 15920
 338.489	 15920
 338.491	 15935
 338.494	 15935
 338.496	 15935
 338.498	 15935
 338.501	 15935
 338.503	 15950
 338.505	 15950
 338.508	 15950
 338.510	 15950
 338.513	 15935
 338.515	 15960
 338.517	 15960
 338.520	 15960
 338.522	 15960
 338.524	 15950
 338.527	 15960
 338.529	 15960
 338.531	 15960
 338.534	 15960
 338.536	 15960
 338.538	 15950
 338.541	 15950
 338.543	 15950
 338.545	 15950
 338.548	 15950
 338.550	 15950
 338.552	 15950
 338.555	 15960
 338.557	 15960
 338.559	 15975
 338.562	 15975
 338.564	 15975
 338.566	 15975
 338.569	 15975
 338.571	 15975
 338.573	 15990
 338.576	 16000
 338.578	 15990
 338.581	 16000
 338.583	 16000
 338.585	 16000
 338.588	 15990
 338.590	 16000
 338.592	 16030
 338.595	 16015
 338.597	 16030
 338.599	 16015
 338.602	 16015
 338.604	 16015
 338.606	 16015
 338.609	 16015
 338.611	 16000
 338.613	 16015
 338.616	 16015
 338.618	 16030
 338.620	 16030
 338.623	 16015
 338.625	 16030
 338.627	 16030
 338.630	 16015
 338.632	 16015
 338.634	 16015
 338.637	 16000
 338.639	 16000
 338.641	 16000
 338.644	 15990
 338.646	 16000
 338.649	 15990
 338.651	 15990
 338.653	 15990
 338.656	 15975
 338.658	 15975
 338.660	 15975
 338.663	 15990
 338.665	 15990
 338.667	 15975
 338.670	 15975
 338.672	 15990
 338.674	 16000
 338.677	 16000
 338.679	 16000
 338.681	 16000
 338.684	 16015
 338.686	 16000
 338.688	 16000
 338.691	 16000
 338.693	 16000
 338.695	 15990
 338.698	 15990
 338.700	 15975
 338.702	 15990
 338.705	 15990
 338.707	 15975
 338.709	 15975
 338.712	 15975
 338.714	 15975
 338.716	 15975
 338.719	 15975
 338.721	 15975
 338.724	 15975
 338.726	 15960
 338.728	 15960
 338.731	 15960
 338.733	 15960
 338.735	 15960
 338.738	 15960
 338.740	 15960
 338.742	 15960
 338.745	 15960
 338.747	 15960
 338.749	 15950
 338.752	 15950
 338.754	 15950
 338.756	 15950
 338.759	 15950
 338.761	 15935
 338.763	 15935
 338.766	 15935
 338.768	 15935
 338.770	 15920
 338.773	 15920
 338.775	 15920
 338.777	 15935
 338.780	 15920
 338.782	 15920
 338.784	 15910
 338.787	 15910
 338.789	 15910
 338.792	 15910
 338.794	 15910
 338.796	 15910
 338.799	 15910
 338.801	 15910
 338.803	 15910
 338.806	 15910
 338.808	 15920
 338.810	 15920
 338.813	 15910
 338.815	 15920
 338.817	 15910
 338.820	 15910
 338.822	 15910
 338.824	 15895
 338.827	 15895
 338.829	 15880
 338.831	 15880
 338.834	 15880
 338.836	 15895
 338.838	 15880
 338.841	 15880
 338.843	 15880
 338.845	 15880
 338.848	 15880
 338.850	 15895
 338.852	 15870
 338.855	 15880
 338.857	 15880
 338.859	 15880
 338.862	 15870
 338.864	 15870
 338.867	 15870
 338.869	 15870
 338.871	 15870
 338.874	 15870
 338.876	 15870
 338.878	 15870
 338.881	 15855
 338.883	 15855
 338.885	 15870
 338.888	 15840
 338.890	 15840
 338.892	 15840
 338.895	 15830
 338.897	 15815
 338.899	 15830
 338.902	 15830
 338.904	 15830
 338.906	 15830
 338.909	 15830
 338.911	 15840
 338.913	 15840
 338.916	 15840
 338.918	 15840
 338.920	 15830
 338.923	 15840
 338.925	 15830
 338.927	 15815
 338.930	 15815
 338.932	 15815
 338.935	 15815
 338.937	 15815
 338.939	 15815
 338.942	 15800
 338.944	 15800
 338.946	 15800
 338.949	 15815
 338.951	 15815
 338.953	 15830
 338.956	 15800
 338.958	 15800
 338.960	 15800
 338.963	 15800
 338.965	 15790
 338.967	 15790
 338.970	 15790
 338.972	 15790
 338.974	 15790
 338.977	 15790
 338.979	 15790
 338.981	 15790
 338.984	 15790
 338.986	 15800
 338.988	 15800
 338.991	 15800
 338.993	 15800
 338.995	 15800
 338.998	 15800
 339.000	 15800
 339.002	 15790
 339.005	 15775
 339.007	 15790
 339.010	 15790
 339.012	 15775
 339.014	 15775
 339.017	 15775
 339.019	 15775
 339.021	 15775
 339.024	 15775
 339.026	 15775
 339.028	 15775
 339.031	 15760
 339.033	 15775
 339.035	 15760
 339.038	 15750
 339.040	 15760
 339.042	 15760
 339.045	 15760
 339.047	 15750
 339.049	 15760
 339.052	 15760
 339.054	 15760
 339.056	 15760
 339.059	 15760
 339.061	 15775
 339.063	 15760
 339.066	 15760
 339.068	 15760
 339.070	 15750
 339.073	 15750
 339.075	 15750
 339.078	 15760
 339.080	 15750
 339.082	 15735
 339.085	 15750
 339.087	 15760
 339.089	 15750
 339.092	 15760
 339.094	 15760
 339.096	 15760
 339.099	 15775
 339.101	 15760
 339.103	 15760
 339.106	 15760
 339.108	 15750
 339.110	 15760
 339.113	 15750
 339.115	 15735
 339.117	 15735
 339.120	 15735
 339.122	 15735
 339.124	 15735
 339.127	 15750
 339.129	 15735
 339.131	 15735
 339.134	 15750
 339.136	 15750
 339.138	 15750
 339.141	 15760
 339.143	 15760
 339.145	 15760
 339.148	 15760
 339.150	 15775
 339.153	 15775
 339.155	 15760
 339.157	 15760
 339.160	 15760
 339.162	 15760
 339.164	 15760
 339.167	 15760
 339.169	 15760
 339.171	 15760
 339.174	 15775
 339.176	 15775
 339.178	 15775
 339.181	 15760
 339.183	 15775
 339.185	 15775
 339.188	 15775
 339.190	 15775
 339.192	 15760
 339.195	 15760
 339.197	 15760
 339.199	 15760
 339.202	 15760
 339.204	 15760
 339.206	 15760
 339.209	 15775
 339.211	 15790
 339.213	 15790
 339.216	 15790
 339.218	 15790
 339.221	 15800
 339.223	 15790
 339.225	 15790
 339.228	 15790
 339.230	 15760
 339.232	 15760
 339.235	 15760
 339.237	 15760
 339.239	 15760
 339.242	 15760
 339.244	 15775
 339.246	 15790
 339.249	 15790
 339.251	 15775
 339.253	 15775
 339.256	 15775
 339.258	 15790
 339.260	 15790
 339.263	 15790
 339.265	 15800
 339.267	 15800
 339.270	 15790
 339.272	 15800
 339.274	 15800
 339.277	 15815
 339.279	 15815
 339.281	 15815
 339.284	 15815
