field	6.spe
 335.643	 16215
 335.645	 16240
 335.648	 16230
 335.650	 16255
 335.652	 16240
 335.655	 16230
 335.657	 16230
 335.659	 16230
 335.662	 16230
 335.664	 16230
 335.667	 16240
 335.669	 16255
 335.671	 16240
 335.674	 16255
 335.676	 16230
 335.678	 16240
 335.681	 16230
 335.683	 16230
 335.685	 16240
 335.688	 16240
 335.690	 16255
 335.692	 16240
 335.695	 16240
 335.697	 16255
 335.699	 16255
 335.702	 16240
 335.704	 16255
 335.706	 16255
 335.709	 16255
 335.711	 16255
 335.713	 16255
 335.716	 16255
 335.718	 16255
 335.720	 16255
 335.723	 16270
 335.725	 16270
 335.727	 16270
 335.730	 16270
 335.732	 16270
 335.735	 16255
 335.737	 16270
 335.739	 16270
 335.742	 16270
 335.744	 16280
 335.746	 16270
 335.749	 16280
 335.751	 16270
 335.753	 16280
 335.756	 16280
 335.758	 16280
 335.760	 16270
 335.763	 16280
 335.765	 16280
 335.767	 16280
 335.770	 16280
 335.772	 16280
 335.774	 16280
 335.777	 16280
 335.779	 16295
 335.781	 16280
 335.784	 16280
 335.786	 16280
 335.788	 16280
 335.791	 16280
 335.793	 16280
 335.795	 16280
 335.798	 16280
 335.800	 16280
 335.802	 16280
 335.805	 16295
 335.807	 16295
 335.810	 16295
 335.812	 16295
 335.814	 16310
 335.817	 16310
 335.819	 16320
 335.821	 16295
 335.824	 16280
 335.826	 16295
 335.828	 16280
 335.831	 16280
 335.833	 16295
 335.835	 16280
 335.838	 16280
 335.840	 16310
 335.842	 16295
 335.845	 16295
 335.847	 16280
 335.849	 16270
 335.852	 16280
 335.854	 16280
 335.856	 16270
 335.859	 16270
 335.861	 16280
 335.863	 16295
 335.866	 16295
 335.868	 16295
 335.870	 16295
 335.873	 16280
 335.875	 16270
 335.878	 16280
 335.880	 16270
 335.882	 16270
 335.885	 16270
 335.887	 16270
 335.889	 16270
 335.892	 16270
 335.894	 16280
 335.896	 16280
 335.899	 16280
 335.901	 16280
 335.903	 16280
 335.906	 16280
 335.908	 16310
 335.910	 16295
 335.913	 16295
 335.915	 16295
 335.917	 16295
 335.920	 16280
 335.922	 16295
 335.924	 16295
 335.927	 16310
 335.929	 16295
 335.931	 16280
 335.934	 16310
 335.936	 16310
 335.938	 16295
 335.941	 16280
 335.943	 16295
 335.945	 16295
 335.948	 16280
 335.950	 16295
 335.953	 16310
 335.955	 16295
 335.957	 16295
 335.960	 16295
 335.962	 16310
 335.964	 16310
 335.967	 16310
 335.969	 16310
 335.971	 16310
 335.974	 16310
 335.976	 16310
 335.978	 16310
 335.981	 16310
 335.983	 16310
 335.985	 16310
 335.988	 16320
 335.990	 16320
 335.992	 16320
 335.995	 16335
 335.997	 16320
 335.999	 16310
 336.002	 16310
 336.004	 16310
 336.006	 16310
 336.009	 16310
 336.011	 16310
 336.013	 16310
 336.016	 16295
 336.018	 16270
 336.021	 16270
 336.023	 16270
 336.025	 16270
 336.028	 16270
 336.030	 16270
 336.032	 16280
 336.035	 16270
 336.037	 16255
 336.039	 16255
 336.042	 16270
 336.044	 16270
 336.046	 16255
 336.049	 16255
 336.051	 16255
 336.053	 16255
 336.056	 16255
 336.058	 16255
 336.060	 16255
 336.063	 16255
 336.065	 16255
 336.067	 16255
 336.070	 16255
 336.072	 16255
 336.074	 16255
 336.077	 16255
 336.079	 16255
 336.081	 16255
 336.084	 16255
 336.086	 16255
 336.089	 16255
 336.091	 16255
 336.093	 16240
 336.096	 16230
 336.098	 16230
 336.100	 16230
 336.103	 16230
 336.105	 16230
 336.107	 16230
 336.110	 16240
 336.112	 16230
 336.114	 16215
 336.117	 16215
 336.119	 16200
 336.121	 16200
 336.124	 16200
 336.126	 16190
 336.128	 16190
 336.131	 16175
 336.133	 16190
 336.135	 16200
 336.138	 16215
 336.140	 16200
 336.142	 16200
 336.145	 16200
 336.147	 16190
 336.149	 16200
 336.152	 16200
 336.154	 16190
 336.156	 16200
 336.159	 16175
 336.161	 16175
 336.164	 16200
 336.166	 16190
 336.168	 16175
 336.171	 16175
 336.173	 16160
 336.175	 16190
 336.178	 16200
 336.180	 16190
 336.182	 16190
 336.185	 16200
 336.187	 16200
 336.189	 16190
 336.192	 16190
 336.194	 16200
 336.196	 16175
 336.199	 16190
 336.201	 16190
 336.203	 16190
 336.206	 16190
 336.208	 16190
 336.210	 16190
 336.213	 16190
 336.215	 16190
 336.217	 16190
 336.220	 16190
 336.222	 16190
 336.224	 16190
 336.227	 16175
 336.229	 16175
 336.232	 16175
 336.234	 16150
 336.236	 16150
 336.239	 16150
 336.241	 16150
 336.243	 16135
 336.246	 16135
 336.248	 16135
 336.250	 16135
 336.253	 16135
 336.255	 16135
 336.257	 16135
 336.260	 16135
 336.262	 16150
 336.264	 16150
 336.267	 16135
 336.269	 16150
 336.271	 16150
 336.274	 16150
 336.276	 16160
 336.278	 16160
 336.281	 16160
 336.283	 16160
 336.285	 16150
 336.288	 16150
 336.290	 16150
 336.292	 16150
 336.295	 16150
 336.297	 16150
 336.299	 16150
 336.302	 16150
 336.304	 16150
 336.307	 16150
 336.309	 16150
 336.311	 16150
 336.314	 16150
 336.316	 16135
 336.318	 16135
 336.321	 16135
 336.323	 16135
 336.325	 16120
 336.328	 16120
 336.330	 16110
 336.332	 16110
 336.335	 16110
 336.337	 16110
 336.339	 16110
 336.342	 16120
 336.344	 16110
 336.346	 16110
 336.349	 16110
 336.351	 16110
 336.353	 16110
 336.356	 16110
 336.358	 16095
 336.360	 16110
 336.363	 16110
 336.365	 16110
 336.367	 16120
 336.370	 16110
 336.372	 16120
 336.375	 16120
 336.377	 16120
 336.379	 16120
 336.382	 16120
 336.384	 16120
 336.386	 16120
 336.389	 16120
 336.391	 16120
 336.393	 16110
 336.396	 16120
 336.398	 16110
 336.400	 16120
 336.403	 16120
 336.405	 16135
 336.407	 16135
 336.410	 16135
 336.412	 16135
 336.414	 16135
 336.417	 16135
 336.419	 16150
 336.421	 16150
 336.424	 16150
 336.426	 16150
 336.428	 16120
 336.431	 16120
 336.433	 16135
 336.435	 16135
 336.438	 16135
 336.440	 16150
 336.442	 16135
 336.445	 16120
 336.447	 16120
 336.450	 16135
 336.452	 16135
 336.454	 16135
 336.457	 16135
 336.459	 16135
 336.461	 16135
 336.464	 16135
 336.466	 16135
 336.468	 16135
 336.471	 16120
 336.473	 16120
 336.475	 16120
 336.478	 16150
 336.480	 16150
 336.482	 16150
 336.485	 16135
 336.487	 16135
 336.489	 16135
 336.492	 16135
 336.494	 16135
 336.496	 16135
 336.499	 16135
 336.501	 16135
 336.503	 16150
 336.506	 16150
 336.508	 16160
 336.510	 16160
 336.513	 16160
 336.515	 16150
 336.518	 16160
 336.520	 16175
 336.522	 16160
 336.525	 16160
 336.527	 16160
 336.529	 16160
 336.532	 16160
 336.534	 16150
 336.536	 16150
 336.539	 16175
 336.541	 16175
 336.543	 16190
 336.546	 16175
 336.548	 16175
 336.550	 16175
 336.553	 16190
 336.555	 16175
 336.557	 16160
 336.560	 16190
 336.562	 16190
 336.564	 16175
 336.567	 16175
 336.569	 16175
 336.571	 16175
 336.574	 16175
 336.576	 16175
 336.578	 16175
 336.581	 16175
 336.583	 16175
 336.585	 16190
 336.588	 16190
 336.590	 16190
 336.593	 16200
 336.595	 16215
 336.597	 16215
 336.600	 16230
 336.602	 16230
 336.604	 16215
 336.607	 16230
 336.609	 16215
 336.611	 16215
 336.614	 16230
 336.616	 16215
 336.618	 16200
 336.621	 16200
 336.623	 16200
 336.625	 16190
 336.628	 16200
 336.630	 16200
 336.632	 16200
 336.635	 16200
 336.637	 16200
 336.639	 16215
 336.642	 16215
 336.644	 16200
 336.646	 16215
 336.649	 16215
 336.651	 16215
 336.653	 16215
 336.656	 16215
 336.658	 16215
 336.661	 16215
 336.663	 16215
 336.665	 16200
 336.668	 16215
 336.670	 16215
 336.672	 16215
 336.675	 16215
 336.677	 16215
 336.679	 16215
 336.682	 16215
 336.684	 16215
 336.686	 16215
 336.689	 16215
 336.691	 16230
 336.693	 16230
 336.696	 16240
 336.698	 16240
 336.700	 16230
 336.703	 16240
 336.705	 16230
 336.707	 16230
 336.710	 16215
 336.712	 16215
 336.714	 16230
 336.717	 16230
 336.719	 16230
 336.721	 16240
 336.724	 16240
 336.726	 16230
 336.729	 16255
 336.731	 16240
 336.733	 16240
 336.736	 16255
 336.738	 16270
 336.740	 16270
 336.743	 16255
 336.745	 16255
 336.747	 16255
 336.750	 16270
 336.752	 16255
 336.754	 16255
 336.757	 16270
 336.759	 16270
 336.761	 16240
 336.764	 16240
 336.766	 16240
 336.768	 16255
 336.771	 16270
 336.773	 16280
 336.775	 16270
 336.778	 16255
 336.780	 16255
 336.782	 16270
 336.785	 16255
 336.787	 16270
 336.789	 16270
 336.792	 16255
 336.794	 16255
 336.796	 16255
 336.799	 16255
 336.801	 16255
 336.804	 16255
 336.806	 16270
 336.808	 16270
 336.811	 16240
 336.813	 16255
 336.815	 16240
 336.818	 16240
 336.820	 16255
 336.822	 16240
 336.825	 16240
 336.827	 16240
 336.829	 16240
 336.832	 16240
 336.834	 16255
 336.836	 16240
 336.839	 16240
 336.841	 16240
 336.843	 16240
 336.846	 16240
 336.848	 16240
 336.850	 16240
 336.853	 16240
 336.855	 16240
 336.857	 16240
 336.860	 16240
 336.862	 16230
 336.864	 16230
 336.867	 16230
 336.869	 16230
 336.872	 16215
 336.874	 16230
 336.876	 16230
 336.879	 16230
 336.881	 16230
 336.883	 16230
 336.886	 16230
 336.888	 16230
 336.890	 16230
 336.893	 16230
 336.895	 16230
 336.897	 16215
 336.900	 16215
 336.902	 16200
 336.904	 16200
 336.907	 16190
 336.909	 16190
 336.911	 16175
 336.914	 16190
 336.916	 16190
 336.918	 16190
 336.921	 16200
 336.923	 16190
 336.925	 16200
 336.928	 16175
 336.930	 16175
 336.932	 16175
 336.935	 16175
 336.937	 16150
 336.939	 16160
 336.942	 16160
 336.944	 16160
 336.947	 16160
 336.949	 16160
 336.951	 16160
 336.954	 16160
 336.956	 16160
 336.958	 16150
 336.961	 16150
 336.963	 16150
 336.965	 16150
 336.968	 16150
 336.970	 16150
 336.972	 16160
 336.975	 16150
 336.977	 16160
 336.979	 16150
 336.982	 16135
 336.984	 16120
 336.986	 16120
 336.989	 16120
 336.991	 16120
 336.993	 16110
 336.996	 16110
 336.998	 16110
 337.000	 16120
 337.003	 16110
 337.005	 16120
 337.007	 16120
 337.010	 16110
 337.012	 16110
 337.015	 16110
 337.017	 16110
 337.019	 16120
 337.022	 16120
 337.024	 16110
 337.026	 16110
 337.029	 16110
 337.031	 16110
 337.033	 16095
 337.036	 16095
 337.038	 16110
 337.040	 16095
 337.043	 16120
 337.045	 16120
 337.047	 16120
 337.050	 16110
 337.052	 16120
 337.054	 16120
 337.057	 16120
 337.059	 16120
 337.061	 16110
 337.064	 16120
 337.066	 16110
 337.068	 16110
 337.071	 16110
 337.073	 16110
 337.075	 16110
 337.078	 16110
 337.080	 16110
 337.082	 16110
 337.085	 16110
 337.087	 16110
 337.090	 16095
 337.092	 16110
 337.094	 16080
 337.097	 16095
 337.099	 16095
 337.101	 16080
 337.104	 16070
 337.106	 16070
 337.108	 16070
 337.111	 16070
 337.113	 16070
 337.115	 16080
 337.118	 16055
 337.120	 16055
 337.122	 16055
 337.125	 16055
 337.127	 16070
 337.129	 16070
 337.132	 16070
 337.134	 16070
 337.136	 16055
 337.139	 16055
 337.141	 16055
 337.143	 16055
 337.146	 16055
 337.148	 16040
 337.150	 16040
 337.153	 16040
 337.155	 16055
 337.158	 16055
 337.160	 16055
 337.162	 16055
 337.165	 16055
 337.167	 16070
 337.169	 16055
 337.172	 16055
 337.174	 16055
 337.176	 16055
 337.179	 16055
 337.181	 16055
 337.183	 16055
 337.186	 16055
 337.188	 16055
 337.190	 16040
 337.193	 16040
 337.195	 16040
 337.197	 16040
 337.200	 16040
 337.202	 16055
 337.204	 16055
 337.207	 16055
 337.209	 16055
 337.211	 16070
 337.214	 16070
 337.216	 16070
 337.218	 16070
 337.221	 16040
 337.223	 16030
 337.225	 16030
 337.228	 16015
 337.230	 16015
 337.233	 16030
 337.235	 16030
 337.237	 16030
 337.240	 16030
 337.242	 16030
 337.244	 16015
 337.247	 16015
 337.249	 16015
 337.251	 16015
 337.254	 16015
 337.256	 16015
 337.258	 16000
 337.261	 16000
 337.263	 16000
 337.265	 16000
 337.268	 16015
 337.270	 16015
 337.272	 16000
 337.275	 16000
 337.277	 15990
 337.279	 15990
 337.282	 15990
 337.284	 15990
 337.286	 16000
 337.289	 16000
 337.291	 16000
 337.293	 15990
 337.296	 15990
 337.298	 16000
 337.301	 16000
 337.303	 15990
 337.305	 16000
 337.308	 15990
 337.310	 15990
 337.312	 16015
 337.315	 16015
 337.317	 15990
 337.319	 16000
 337.322	 16000
 337.324	 16000
 337.326	 16015
 337.329	 16015
 337.331	 16015
 337.333	 16000
 337.336	 16000
 337.338	 16015
 337.340	 16030
 337.343	 16030
 337.345	 16015
 337.347	 16015
 337.350	 16040
 337.352	 16015
 337.354	 16015
 337.357	 16015
 337.359	 16015
 337.361	 16030
 337.364	 16030
 337.366	 16030
 337.369	 16030
 337.371	 16015
 337.373	 16015
 337.376	 16000
 337.378	 16015
 337.380	 16015
 337.383	 16015
 337.385	 16000
 337.387	 16030
 337.390	 16030
 337.392	 16030
 337.394	 16030
 337.397	 16015
 337.399	 16015
 337.401	 16030
 337.404	 16030
 337.406	 16030
 337.408	 16030
 337.411	 16030
 337.413	 16030
 337.415	 16040
 337.418	 16055
 337.420	 16055
 337.422	 16055
 337.425	 16055
 337.427	 16055
 337.429	 16040
 337.432	 16055
 337.434	 16055
 337.436	 16055
 337.439	 16055
 337.441	 16055
 337.444	 16055
 337.446	 16055
 337.448	 16055
 337.451	 16055
 337.453	 16070
 337.455	 16070
 337.458	 16070
 337.460	 16070
 337.462	 16070
 337.465	 16070
 337.467	 16070
 337.469	 16055
 337.472	 16055
 337.474	 16055
 337.476	 16055
 337.479	 16055
 337.481	 16040
 337.483	 16040
 337.486	 16040
 337.488	 16040
 337.490	 16030
 337.493	 16040
 337.495	 16040
 337.497	 16040
 337.500	 16030
 337.502	 16040
 337.504	 16040
 337.507	 16040
 337.509	 16070
 337.512	 16055
 337.514	 16070
 337.516	 16070
 337.519	 16070
 337.521	 16080
 337.523	 16070
 337.526	 16080
 337.528	 16080
 337.530	 16070
 337.533	 16070
 337.535	 16080
 337.537	 16080
 337.540	 16080
 337.542	 16080
 337.544	 16080
 337.547	 16080
 337.549	 16080
 337.551	 16080
 337.554	 16095
 337.556	 16095
 337.558	 16095
 337.561	 16080
 337.563	 16080
 337.565	 16080
 337.568	 16080
 337.570	 16080
 337.572	 16080
 337.575	 16080
 337.577	 16080
 337.579	 16070
 337.582	 16080
 337.584	 16080
 337.587	 16080
 337.589	 16080
 337.591	 16080
 337.594	 16080
 337.596	 16080
 337.598	 16095
 337.601	 16070
 337.603	 16080
 337.605	 16095
 337.608	 16095
 337.610	 16095
 337.612	 16110
 337.615	 16110
 337.617	 16095
 337.619	 16095
 337.622	 16095
 337.624	 16095
 337.626	 16110
 337.629	 16110
 337.631	 16110
 337.633	 16110
 337.636	 16110
 337.638	 16110
 337.640	 16110
 337.643	 16110
 337.645	 16110
 337.647	 16110
 337.650	 16095
 337.652	 16095
 337.655	 16095
 337.657	 16095
 337.659	 16095
 337.662	 16095
 337.664	 16095
 337.666	 16095
 337.669	 16095
 337.671	 16080
 337.673	 16080
 337.676	 16080
 337.678	 16095
 337.680	 16095
 337.683	 16095
 337.685	 16095
 337.687	 16110
 337.690	 16120
 337.692	 16110
 337.694	 16110
 337.697	 16110
 337.699	 16110
 337.701	 16110
 337.704	 16110
 337.706	 16110
 337.708	 16120
 337.711	 16120
 337.713	 16110
 337.715	 16110
 337.718	 16110
 337.720	 16095
 337.722	 16095
 337.725	 16095
 337.727	 16095
 337.730	 16080
 337.732	 16110
 337.734	 16110
 337.737	 16095
 337.739	 16110
 337.741	 16095
 337.744	 16095
 337.746	 16095
 337.748	 16095
 337.751	 16095
 337.753	 16095
 337.755	 16095
 337.758	 16080
 337.760	 16095
 337.762	 16095
 337.765	 16095
 337.767	 16080
 337.769	 16120
 337.772	 16110
 337.774	 16110
 337.776	 16095
 337.779	 16080
 337.781	 16080
 337.783	 16080
 337.786	 16080
 337.788	 16080
 337.790	 16055
 337.793	 16070
 337.795	 16070
 337.798	 16070
 337.800	 16055
 337.802	 16070
 337.805	 16070
 337.807	 16070
 337.809	 16070
 337.812	 16070
 337.814	 16070
 337.816	 16080
 337.819	 16080
 337.821	 16080
 337.823	 16080
 337.826	 16080
 337.828	 16080
 337.830	 16080
 337.833	 16095
 337.835	 16080
 337.837	 16095
 337.840	 16095
 337.842	 16095
 337.844	 16095
 337.847	 16095
 337.849	 16095
 337.851	 16080
 337.854	 16080
 337.856	 16080
 337.858	 16080
 337.861	 16080
 337.863	 16080
 337.865	 16080
 337.868	 16070
 337.870	 16070
 337.873	 16070
 337.875	 16070
 337.877	 16055
 337.880	 16070
 337.882	 16070
 337.884	 16080
 337.887	 16080
 337.889	 16080
 337.891	 16095
 337.894	 16080
 337.896	 16080
 337.898	 16070
 337.901	 16080
 337.903	 16080
 337.905	 16080
 337.908	 16080
 337.910	 16095
 337.912	 16080
 337.915	 16080
 337.917	 16080
 337.919	 16095
 337.922	 16095
 337.924	 16080
 337.926	 16080
 337.929	 16095
 337.931	 16070
 337.933	 16080
 337.936	 16070
 337.938	 16070
 337.941	 16070
 337.943	 16055
 337.945	 16055
 337.948	 16070
 337.950	 16070
 337.952	 16070
 337.955	 16070
 337.957	 16040
 337.959	 16055
 337.962	 16055
 337.964	 16055
 337.966	 16070
 337.969	 16070
 337.971	 16055
 337.973	 16040
 337.976	 16040
 337.978	 16055
 337.980	 16055
 337.983	 16055
 337.985	 16055
 337.987	 16070
 337.990	 16070
 337.992	 16070
 337.994	 16055
 337.997	 16070
 337.999	 16055
 338.001	 16055
 338.004	 16055
 338.006	 16040
 338.009	 16055
 338.011	 16040
 338.013	 16055
 338.016	 16070
 338.018	 16055
 338.020	 16040
 338.023	 16030
 338.025	 16040
 338.027	 16030
 338.030	 16030
 338.032	 16030
 338.034	 16030
 338.037	 16015
 338.039	 16030
 338.041	 16030
 338.044	 16030
 338.046	 16030
 338.048	 16040
 338.051	 16040
 338.053	 16040
 338.055	 16040
 338.058	 16040
 338.060	 16040
 338.062	 16040
 338.065	 16030
 338.067	 16040
 338.069	 16040
 338.072	 16030
 338.074	 16040
 338.076	 16015
 338.079	 16015
 338.081	 16030
 338.084	 16015
 338.086	 16015
 338.088	 16015
 338.091	 16015
 338.093	 16015
 338.095	 16015
 338.098	 16000
 338.100	 16015
 338.102	 16015
 338.105	 16000
 338.107	 16030
 338.109	 16015
 338.112	 16015
 338.114	 16015
 338.116	 16015
 338.119	 16015
 338.121	 16030
 338.123	 16015
 338.126	 16015
 338.128	 16030
 338.130	 16015
 338.133	 16015
 338.135	 16000
 338.137	 15990
 338.140	 15990
 338.142	 15990
 338.144	 15990
 338.147	 15990
 338.149	 15990
 338.152	 15990
 338.154	 15975
 338.156	 15975
 338.159	 15975
 338.161	 15975
 338.163	 15975
 338.166	 15975
 338.168	 15990
 338.170	 15975
 338.173	 15975
 338.175	 15960
 338.177	 15975
 338.180	 15975
 338.182	 15975
 338.184	 15975
 338.187	 15975
 338.189	 15990
 338.191	 15975
 338.194	 15990
 338.196	 15990
 338.198	 15990
 338.201	 15990
 338.203	 15975
 338.205	 15975
 338.208	 15975
 338.210	 15975
 338.212	 15975
 338.215	 15975
 338.217	 15990
 338.219	 15975
 338.222	 15990
 338.224	 15990
 338.227	 15990
 338.229	 15975
 338.231	 15960
 338.234	 15960
 338.236	 15950
 338.238	 15950
 338.241	 15950
 338.243	 15950
 338.245	 15950
 338.248	 15950
 338.250	 15960
 338.252	 15960
 338.255	 15960
 338.257	 15960
 338.259	 15960
 338.262	 15950
 338.264	 15950
 338.266	 15950
 338.269	 15950
 338.271	 15950
 338.273	 15960
 338.276	 15960
 338.278	 15960
 338.280	 15950
 338.283	 15960
 338.285	 15960
 338.287	 15960
 338.290	 15960
 338.292	 15960
 338.295	 15960
 338.297	 15950
 338.299	 15950
 338.302	 15950
 338.304	 15950
 338.306	 15960
 338.309	 15960
 338.311	 15960
 338.313	 15975
 338.316	 15975
 338.318	 15975
 338.320	 15990
 338.323	 15975
 338.325	 15975
 338.327	 15975
 338.330	 15975
 338.332	 15975
 338.334	 15975
 338.337	 15975
 338.339	 15975
 338.341	 15975
 338.344	 15975
 338.346	 15975
 338.348	 15975
 338.351	 15975
 338.353	 15975
 338.355	 15990
 338.358	 15960
 338.360	 15960
 338.362	 15960
 338.365	 15975
 338.367	 15975
 338.370	 15960
 338.372	 15990
 338.374	 15990
 338.377	 15990
 338.379	 15990
 338.381	 15990
 338.384	 15990
 338.386	 15990
 338.388	 16000
 338.391	 16000
 338.393	 16000
 338.395	 16000
 338.398	 16000
 338.400	 16015
 338.402	 15990
 338.405	 15990
 338.407	 16000
 338.409	 15990
 338.412	 16000
 338.414	 15990
 338.416	 16000
 338.419	 15990
 338.421	 15990
 338.423	 16000
 338.426	 16000
 338.428	 16000
 338.430	 16000
 338.433	 16000
 338.435	 15990
 338.438	 15990
 338.440	 16000
 338.442	 16015
 338.445	 16000
 338.447	 16000
 338.449	 16015
 338.452	 16015
 338.454	 16030
 338.456	 16030
 338.459	 16040
 338.461	 16030
 338.463	 16030
 338.466	 16030
 338.468	 16030
 338.470	 16030
 338.473	 16040
 338.475	 16040
 338.477	 16040
 338.480	 16040
 338.482	 16040
 338.484	 16040
 338.487	 16040
 338.489	 16040
 338.491	 16030
 338.494	 16040
 338.496	 16030
 338.498	 16030
 338.501	 16040
 338.503	 16030
 338.505	 16030
 338.508	 16030
 338.510	 16030
 338.513	 16055
 338.515	 16030
 338.517	 16040
 338.520	 16040
 338.522	 16055
 338.524	 16040
 338.527	 16055
 338.529	 16055
 338.531	 16055
 338.534	 16055
 338.536	 16055
 338.538	 16055
 338.541	 16070
 338.543	 16070
 338.545	 16080
 338.548	 16070
 338.550	 16070
 338.552	 16070
 338.555	 16070
 338.557	 16080
 338.559	 16080
 338.562	 16070
 338.564	 16070
 338.566	 16070
 338.569	 16055
 338.571	 16055
 338.573	 16070
 338.576	 16055
 338.578	 16070
 338.581	 16070
 338.583	 16070
 338.585	 16070
 338.588	 16080
 338.590	 16070
 338.592	 16080
 338.595	 16080
 338.597	 16080
 338.599	 16070
 338.602	 16080
 338.604	 16080
 338.606	 16080
 338.609	 16080
 338.611	 16070
 338.613	 16070
 338.616	 16070
 338.618	 16070
 338.620	 16070
 338.623	 16070
 338.625	 16080
 338.627	 16095
 338.630	 16095
 338.632	 16095
 338.634	 16080
 338.637	 16095
 338.639	 16095
 338.641	 16095
 338.644	 16095
 338.646	 16095
 338.649	 16095
 338.651	 16095
 338.653	 16095
 338.656	 16095
 338.658	 16095
 338.660	 16095
 338.663	 16095
 338.665	 16080
 338.667	 16080
 338.670	 16080
 338.672	 16080
 338.674	 16095
 338.677	 16070
 338.679	 16080
 338.681	 16070
 338.684	 16070
 338.686	 16080
 338.688	 16095
 338.691	 16095
 338.693	 16070
 338.695	 16070
 338.698	 16070
 338.700	 16070
 338.702	 16070
 338.705	 16070
 338.707	 16070
 338.709	 16070
 338.712	 16040
 338.714	 16070
 338.716	 16070
 338.719	 16070
 338.721	 16070
 338.724	 16095
 338.726	 16080
 338.728	 16080
 338.731	 16080
 338.733	 16080
 338.735	 16080
 338.738	 16080
 338.740	 16080
 338.742	 16080
 338.745	 16070
 338.747	 16080
 338.749	 16070
 338.752	 16070
 338.754	 16070
 338.756	 16070
 338.759	 16070
 338.761	 16055
 338.763	 16055
 338.766	 16040
 338.768	 16055
 338.770	 16055
 338.773	 16040
 338.775	 16040
 338.777	 16040
 338.780	 16040
 338.782	 16055
 338.784	 16055
 338.787	 16055
 338.789	 16070
 338.792	 16055
 338.794	 16040
 338.796	 16040
 338.799	 16055
 338.801	 16040
 338.803	 16040
 338.806	 16040
 338.808	 16040
 338.810	 16030
 338.813	 16040
 338.815	 16030
 338.817	 16015
 338.820	 16015
 338.822	 16040
 338.824	 16040
 338.827	 16030
 338.829	 16040
 338.831	 16015
 338.834	 16030
 338.836	 16030
 338.838	 16030
 338.841	 16030
 338.843	 16030
 338.845	 16030
 338.848	 16000
 338.850	 16030
 338.852	 16030
 338.855	 16040
 338.857	 16040
 338.859	 16030
 338.862	 16040
 338.864	 16040
 338.867	 16040
 338.869	 16040
 338.871	 16030
 338.874	 16030
 338.876	 16030
 338.878	 16040
 338.881	 16015
 338.883	 16015
 338.885	 16015
 338.888	 16015
 338.890	 16015
 338.892	 16030
 338.895	 16015
 338.897	 16015
 338.899	 16015
 338.902	 16030
 338.904	 16030
 338.906	 16030
 338.909	 16030
 338.911	 16015
 338.913	 16015
 338.916	 16030
 338.918	 16030
 338.920	 16015
 338.923	 16030
 338.925	 16015
 338.927	 16000
 338.930	 16000
 338.932	 16030
 338.935	 16030
 338.937	 16030
 338.939	 16000
 338.942	 16000
 338.944	 16030
 338.946	 16030
 338.949	 16015
 338.951	 16015
 338.953	 16015
 338.956	 16030
 338.958	 16030
 338.960	 16030
 338.963	 16015
 338.965	 16030
 338.967	 16030
 338.970	 16040
 338.972	 16015
 338.974	 16015
 338.977	 16030
 338.979	 16015
 338.981	 16030
 338.984	 16015
 338.986	 16015
 338.988	 16030
 338.991	 16030
 338.993	 16040
 338.995	 16040
 338.998	 16015
 339.000	 16030
 339.002	 16030
 339.005	 16040
 339.007	 16030
 339.010	 16040
 339.012	 16055
 339.014	 16040
 339.017	 16030
 339.019	 16030
 339.021	 16030
 339.024	 16030
 339.026	 16030
 339.028	 16040
 339.031	 16040
 339.033	 16040
 339.035	 16040
 339.038	 16040
 339.040	 16040
 339.042	 16040
 339.045	 16030
 339.047	 16015
 339.049	 16030
 339.052	 16015
 339.054	 16015
 339.056	 16015
 339.059	 16015
 339.061	 16015
 339.063	 16015
 339.066	 16015
 339.068	 16015
 339.070	 16015
 339.073	 16030
 339.075	 16030
 339.078	 16030
 339.080	 16015
 339.082	 16015
 339.085	 16000
 339.087	 16015
 339.089	 16015
 339.092	 16015
 339.094	 16015
 339.096	 16015
 339.099	 16030
 339.101	 16030
 339.103	 16030
 339.106	 16030
 339.108	 16015
 339.110	 16015
 339.113	 16000
 339.115	 16015
 339.117	 16015
 339.120	 16015
 339.122	 16015
 339.124	 16015
 339.127	 16000
 339.129	 16000
 339.131	 16015
 339.134	 16015
 339.136	 16015
 339.138	 16015
 339.141	 16015
 339.143	 16015
 339.145	 16000
 339.148	 16000
 339.150	 16000
 339.153	 15990
 339.155	 16000
 339.157	 15990
 339.160	 15975
 339.162	 15975
 339.164	 15975
 339.167	 15990
 339.169	 15990
 339.171	 16015
 339.174	 16015
 339.176	 16015
 339.178	 16000
 339.181	 16000
 339.183	 16000
 339.185	 15990
 339.188	 16000
 339.190	 15960
 339.192	 15990
 339.195	 15990
 339.197	 16000
 339.199	 16000
 339.202	 15975
 339.204	 15975
 339.206	 15990
 339.209	 15990
 339.211	 15990
 339.213	 16015
 339.216	 16015
 339.218	 16015
 339.221	 16015
 339.223	 16015
 339.225	 16030
 339.228	 16015
 339.230	 16015
 339.232	 16015
 339.235	 16015
 339.237	 16015
 339.239	 16015
 339.242	 16015
 339.244	 16015
 339.246	 16015
 339.249	 16015
 339.251	 16015
 339.253	 16040
 339.256	 16040
 339.258	 16040
 339.260	 16040
 339.263	 16040
 339.265	 16030
 339.267	 16040
 339.270	 16040
 339.272	 16040
 339.274	 16040
 339.277	 16055
 339.279	 16040
 339.281	 16055
 339.284	 16030
