field	7.spe
 335.643	 16200
 335.645	 16200
 335.648	 16200
 335.650	 16200
 335.652	 16200
 335.655	 16190
 335.657	 16190
 335.659	 16190
 335.662	 16200
 335.664	 16200
 335.667	 16200
 335.669	 16190
 335.671	 16190
 335.674	 16190
 335.676	 16190
 335.678	 16190
 335.681	 16200
 335.683	 16200
 335.685	 16215
 335.688	 16215
 335.690	 16215
 335.692	 16215
 335.695	 16200
 335.697	 16190
 335.699	 16200
 335.702	 16200
 335.704	 16200
 335.706	 16200
 335.709	 16190
 335.711	 16200
 335.713	 16200
 335.716	 16200
 335.718	 16200
 335.720	 16200
 335.723	 16215
 335.725	 16215
 335.727	 16215
 335.730	 16200
 335.732	 16200
 335.735	 16200
 335.737	 16200
 335.739	 16200
 335.742	 16200
 335.744	 16190
 335.746	 16190
 335.749	 16190
 335.751	 16190
 335.753	 16190
 335.756	 16175
 335.758	 16175
 335.760	 16175
 335.763	 16175
 335.765	 16175
 335.767	 16175
 335.770	 16175
 335.772	 16190
 335.774	 16175
 335.777	 16175
 335.779	 16175
 335.781	 16175
 335.784	 16175
 335.786	 16175
 335.788	 16175
 335.791	 16175
 335.793	 16175
 335.795	 16190
 335.798	 16190
 335.800	 16190
 335.802	 16190
 335.805	 16190
 335.807	 16190
 335.810	 16200
 335.812	 16200
 335.814	 16200
 335.817	 16200
 335.819	 16200
 335.821	 16200
 335.824	 16200
 335.826	 16190
 335.828	 16190
 335.831	 16200
 335.833	 16200
 335.835	 16200
 335.838	 16200
 335.840	 16190
 335.842	 16200
 335.845	 16200
 335.847	 16200
 335.849	 16200
 335.852	 16200
 335.854	 16215
 335.856	 16215
 335.859	 16230
 335.861	 16215
 335.863	 16230
 335.866	 16230
 335.868	 16230
 335.870	 16230
 335.873	 16230
 335.875	 16230
 335.878	 16230
 335.880	 16215
 335.882	 16215
 335.885	 16215
 335.887	 16240
 335.889	 16230
 335.892	 16255
 335.894	 16230
 335.896	 16240
 335.899	 16230
 335.901	 16230
 335.903	 16240
 335.906	 16230
 335.908	 16230
 335.910	 16230
 335.913	 16240
 335.915	 16240
 335.917	 16255
 335.920	 16255
 335.922	 16230
 335.924	 16230
 335.927	 16230
 335.929	 16230
 335.931	 16230
 335.934	 16230
 335.936	 16230
 335.938	 16230
 335.941	 16240
 335.943	 16240
 335.945	 16240
 335.948	 16240
 335.950	 16240
 335.953	 16230
 335.955	 16230
 335.957	 16230
 335.960	 16230
 335.962	 16230
 335.964	 16230
 335.967	 16230
 335.969	 16230
 335.971	 16230
 335.974	 16230
 335.976	 16230
 335.978	 16240
 335.981	 16230
 335.983	 16230
 335.985	 16240
 335.988	 16230
 335.990	 16240
 335.992	 16230
 335.995	 16240
 335.997	 16240
 335.999	 16240
 336.002	 16240
 336.004	 16240
 336.006	 16230
 336.009	 16230
 336.011	 16230
 336.013	 16230
 336.016	 16230
 336.018	 16230
 336.021	 16230
 336.023	 16215
 336.025	 16215
 336.028	 16215
 336.030	 16215
 336.032	 16215
 336.035	 16215
 336.037	 16215
 336.039	 16215
 336.042	 16215
 336.044	 16200
 336.046	 16200
 336.049	 16190
 336.051	 16200
 336.053	 16190
 336.056	 16190
 336.058	 16190
 336.060	 16200
 336.063	 16175
 336.065	 16175
 336.067	 16175
 336.070	 16160
 336.072	 16160
 336.074	 16160
 336.077	 16175
 336.079	 16175
 336.081	 16175
 336.084	 16175
 336.086	 16175
 336.089	 16175
 336.091	 16190
 336.093	 16200
 336.096	 16190
 336.098	 16175
 336.100	 16200
 336.103	 16190
 336.105	 16175
 336.107	 16175
 336.110	 16175
 336.112	 16175
 336.114	 16175
 336.117	 16175
 336.119	 16175
 336.121	 16175
 336.124	 16190
 336.126	 16175
 336.128	 16160
 336.131	 16150
 336.133	 16175
 336.135	 16160
 336.138	 16160
 336.140	 16175
 336.142	 16160
 336.145	 16160
 336.147	 16150
 336.149	 16150
 336.152	 16160
 336.154	 16150
 336.156	 16150
 336.159	 16150
 336.161	 16160
 336.164	 16160
 336.166	 16160
 336.168	 16160
 336.171	 16160
 336.173	 16160
 336.175	 16150
 336.178	 16150
 336.180	 16160
 336.182	 16160
 336.185	 16160
 336.187	 16160
 336.189	 16160
 336.192	 16160
 336.194	 16160
 336.196	 16150
 336.199	 16150
 336.201	 16150
 336.203	 16150
 336.206	 16135
 336.208	 16135
 336.210	 16150
 336.213	 16150
 336.215	 16135
 336.217	 16135
 336.220	 16135
 336.222	 16135
 336.224	 16135
 336.227	 16135
 336.229	 16120
 336.232	 16120
 336.234	 16120
 336.236	 16120
 336.239	 16135
 336.241	 16135
 336.243	 16135
 336.246	 16135
 336.248	 16135
 336.250	 16135
 336.253	 16150
 336.255	 16150
 336.257	 16150
 336.260	 16160
 336.262	 16135
 336.264	 16135
 336.267	 16120
 336.269	 16120
 336.271	 16120
 336.274	 16150
 336.276	 16150
 336.278	 16150
 336.281	 16150
 336.283	 16150
 336.285	 16135
 336.288	 16150
 336.290	 16150
 336.292	 16150
 336.295	 16135
 336.297	 16120
 336.299	 16135
 336.302	 16135
 336.304	 16135
 336.307	 16120
 336.309	 16120
 336.311	 16120
 336.314	 16135
 336.316	 16135
 336.318	 16135
 336.321	 16135
 336.323	 16135
 336.325	 16135
 336.328	 16135
 336.330	 16135
 336.332	 16120
 336.335	 16120
 336.337	 16110
 336.339	 16110
 336.342	 16120
 336.344	 16120
 336.346	 16120
 336.349	 16135
 336.351	 16160
 336.353	 16150
 336.356	 16135
 336.358	 16150
 336.360	 16150
 336.363	 16135
 336.365	 16150
 336.367	 16135
 336.370	 16135
 336.372	 16135
 336.375	 16135
 336.377	 16110
 336.379	 16120
 336.382	 16120
 336.384	 16110
 336.386	 16110
 336.389	 16110
 336.391	 16095
 336.393	 16095
 336.396	 16110
 336.398	 16110
 336.400	 16095
 336.403	 16095
 336.405	 16095
 336.407	 16110
 336.410	 16095
 336.412	 16095
 336.414	 16095
 336.417	 16080
 336.419	 16080
 336.421	 16080
 336.424	 16080
 336.426	 16080
 336.428	 16080
 336.431	 16110
 336.433	 16095
 336.435	 16095
 336.438	 16110
 336.440	 16110
 336.442	 16110
 336.445	 16110
 336.447	 16110
 336.450	 16110
 336.452	 16110
 336.454	 16110
 336.457	 16110
 336.459	 16120
 336.461	 16120
 336.464	 16120
 336.466	 16135
 336.468	 16120
 336.471	 16120
 336.473	 16120
 336.475	 16135
 336.478	 16135
 336.480	 16135
 336.482	 16135
 336.485	 16150
 336.487	 16150
 336.489	 16160
 336.492	 16135
 336.494	 16135
 336.496	 16135
 336.499	 16135
 336.501	 16135
 336.503	 16150
 336.506	 16150
 336.508	 16150
 336.510	 16150
 336.513	 16150
 336.515	 16150
 336.518	 16150
 336.520	 16160
 336.522	 16160
 336.525	 16160
 336.527	 16160
 336.529	 16160
 336.532	 16160
 336.534	 16160
 336.536	 16160
 336.539	 16150
 336.541	 16150
 336.543	 16160
 336.546	 16160
 336.548	 16160
 336.550	 16150
 336.553	 16150
 336.555	 16150
 336.557	 16160
 336.560	 16150
 336.562	 16150
 336.564	 16150
 336.567	 16150
 336.569	 16150
 336.571	 16150
 336.574	 16150
 336.576	 16150
 336.578	 16150
 336.581	 16150
 336.583	 16160
 336.585	 16150
 336.588	 16150
 336.590	 16150
 336.593	 16150
 336.595	 16150
 336.597	 16135
 336.600	 16120
 336.602	 16120
 336.604	 16120
 336.607	 16120
 336.609	 16120
 336.611	 16120
 336.614	 16110
 336.616	 16110
 336.618	 16120
 336.621	 16120
 336.623	 16120
 336.625	 16135
 336.628	 16135
 336.630	 16135
 336.632	 16135
 336.635	 16135
 336.637	 16150
 336.639	 16150
 336.642	 16150
 336.644	 16150
 336.646	 16150
 336.649	 16150
 336.651	 16150
 336.653	 16160
 336.656	 16160
 336.658	 16175
 336.661	 16175
 336.663	 16175
 336.665	 16175
 336.668	 16190
 336.670	 16200
 336.672	 16200
 336.675	 16175
 336.677	 16190
 336.679	 16190
 336.682	 16175
 336.684	 16190
 336.686	 16175
 336.689	 16190
 336.691	 16190
 336.693	 16190
 336.696	 16190
 336.698	 16190
 336.700	 16190
 336.703	 16190
 336.705	 16200
 336.707	 16190
 336.710	 16190
 336.712	 16190
 336.714	 16175
 336.717	 16160
 336.719	 16160
 336.721	 16160
 336.724	 16160
 336.726	 16175
 336.729	 16175
 336.731	 16160
 336.733	 16160
 336.736	 16160
 336.738	 16160
 336.740	 16160
 336.743	 16175
 336.745	 16190
 336.747	 16175
 336.750	 16175
 336.752	 16190
 336.754	 16190
 336.757	 16190
 336.759	 16175
 336.761	 16175
 336.764	 16175
 336.766	 16160
 336.768	 16160
 336.771	 16160
 336.773	 16160
 336.775	 16160
 336.778	 16160
 336.780	 16160
 336.782	 16135
 336.785	 16135
 336.787	 16150
 336.789	 16150
 336.792	 16135
 336.794	 16135
 336.796	 16135
 336.799	 16160
 336.801	 16150
 336.804	 16150
 336.806	 16160
 336.808	 16150
 336.811	 16175
 336.813	 16175
 336.815	 16175
 336.818	 16175
 336.820	 16175
 336.822	 16175
 336.825	 16175
 336.827	 16190
 336.829	 16175
 336.832	 16190
 336.834	 16190
 336.836	 16175
 336.839	 16175
 336.841	 16190
 336.843	 16190
 336.846	 16190
 336.848	 16190
 336.850	 16175
 336.853	 16175
 336.855	 16175
 336.857	 16190
 336.860	 16190
 336.862	 16175
 336.864	 16175
 336.867	 16175
 336.869	 16175
 336.872	 16175
 336.874	 16175
 336.876	 16175
 336.879	 16190
 336.881	 16175
 336.883	 16160
 336.886	 16175
 336.888	 16160
 336.890	 16175
 336.893	 16175
 336.895	 16160
 336.897	 16160
 336.900	 16135
 336.902	 16135
 336.904	 16160
 336.907	 16135
 336.909	 16135
 336.911	 16135
 336.914	 16150
 336.916	 16150
 336.918	 16150
 336.921	 16160
 336.923	 16160
 336.925	 16160
 336.928	 16160
 336.930	 16160
 336.932	 16160
 336.935	 16160
 336.937	 16150
 336.939	 16135
 336.942	 16135
 336.944	 16135
 336.947	 16135
 336.949	 16120
 336.951	 16120
 336.954	 16120
 336.956	 16120
 336.958	 16120
 336.961	 16135
 336.963	 16120
 336.965	 16120
 336.968	 16120
 336.970	 16110
 336.972	 16110
 336.975	 16110
 336.977	 16110
 336.979	 16110
 336.982	 16110
 336.984	 16110
 336.986	 16110
 336.989	 16110
 336.991	 16110
 336.993	 16120
 336.996	 16095
 336.998	 16110
 337.000	 16080
 337.003	 16095
 337.005	 16095
 337.007	 16095
 337.010	 16095
 337.012	 16095
 337.015	 16080
 337.017	 16095
 337.019	 16070
 337.022	 16070
 337.024	 16080
 337.026	 16095
 337.029	 16095
 337.031	 16095
 337.033	 16095
 337.036	 16095
 337.038	 16080
 337.040	 16080
 337.043	 16080
 337.045	 16080
 337.047	 16095
 337.050	 16095
 337.052	 16080
 337.054	 16095
 337.057	 16095
 337.059	 16110
 337.061	 16110
 337.064	 16095
 337.066	 16095
 337.068	 16095
 337.071	 16095
 337.073	 16095
 337.075	 16095
 337.078	 16110
 337.080	 16095
 337.082	 16120
 337.085	 16110
 337.087	 16110
 337.090	 16095
 337.092	 16110
 337.094	 16080
 337.097	 16095
 337.099	 16095
 337.101	 16095
 337.104	 16095
 337.106	 16095
 337.108	 16095
 337.111	 16095
 337.113	 16095
 337.115	 16095
 337.118	 16095
 337.120	 16080
 337.122	 16080
 337.125	 16095
 337.127	 16095
 337.129	 16095
 337.132	 16095
 337.134	 16110
 337.136	 16095
 337.139	 16095
 337.141	 16095
 337.143	 16095
 337.146	 16095
 337.148	 16070
 337.150	 16080
 337.153	 16080
 337.155	 16080
 337.158	 16080
 337.160	 16080
 337.162	 16080
 337.165	 16080
 337.167	 16070
 337.169	 16070
 337.172	 16080
 337.174	 16080
 337.176	 16070
 337.179	 16080
 337.181	 16070
 337.183	 16070
 337.186	 16080
 337.188	 16080
 337.190	 16080
 337.193	 16070
 337.195	 16080
 337.197	 16070
 337.200	 16070
 337.202	 16070
 337.204	 16055
 337.207	 16070
 337.209	 16070
 337.211	 16080
 337.214	 16080
 337.216	 16080
 337.218	 16095
 337.221	 16080
 337.223	 16080
 337.225	 16070
 337.228	 16070
 337.230	 16070
 337.233	 16080
 337.235	 16080
 337.237	 16080
 337.240	 16080
 337.242	 16080
 337.244	 16070
 337.247	 16080
 337.249	 16070
 337.251	 16070
 337.254	 16055
 337.256	 16070
 337.258	 16070
 337.261	 16070
 337.263	 16070
 337.265	 16095
 337.268	 16095
 337.270	 16080
 337.272	 16070
 337.275	 16070
 337.277	 16080
 337.279	 16070
 337.282	 16055
 337.284	 16040
 337.286	 16070
 337.289	 16080
 337.291	 16080
 337.293	 16055
 337.296	 16070
 337.298	 16080
 337.301	 16080
 337.303	 16055
 337.305	 16070
 337.308	 16080
 337.310	 16070
 337.312	 16095
 337.315	 16070
 337.317	 16070
 337.319	 16070
 337.322	 16070
 337.324	 16070
 337.326	 16070
 337.329	 16080
 337.331	 16080
 337.333	 16095
 337.336	 16080
 337.338	 16080
 337.340	 16070
 337.343	 16080
 337.345	 16095
 337.347	 16095
 337.350	 16095
 337.352	 16080
 337.354	 16080
 337.357	 16095
 337.359	 16095
 337.361	 16095
 337.364	 16080
 337.366	 16080
 337.369	 16095
 337.371	 16095
 337.373	 16095
 337.376	 16095
 337.378	 16080
 337.380	 16070
 337.383	 16095
 337.385	 16080
 337.387	 16080
 337.390	 16095
 337.392	 16095
 337.394	 16095
 337.397	 16095
 337.399	 16080
 337.401	 16080
 337.404	 16070
 337.406	 16070
 337.408	 16070
 337.411	 16070
 337.413	 16070
 337.415	 16070
 337.418	 16070
 337.420	 16070
 337.422	 16080
 337.425	 16070
 337.427	 16080
 337.429	 16080
 337.432	 16080
 337.434	 16070
 337.436	 16070
 337.439	 16070
 337.441	 16070
 337.444	 16070
 337.446	 16070
 337.448	 16070
 337.451	 16070
 337.453	 16070
 337.455	 16055
 337.458	 16055
 337.460	 16070
 337.462	 16080
 337.465	 16095
 337.467	 16080
 337.469	 16080
 337.472	 16070
 337.474	 16080
 337.476	 16095
 337.479	 16080
 337.481	 16080
 337.483	 16095
 337.486	 16095
 337.488	 16095
 337.490	 16095
 337.493	 16095
 337.495	 16080
 337.497	 16070
 337.500	 16070
 337.502	 16070
 337.504	 16070
 337.507	 16080
 337.509	 16095
 337.512	 16095
 337.514	 16095
 337.516	 16095
 337.519	 16095
 337.521	 16110
 337.523	 16110
 337.526	 16110
 337.528	 16095
 337.530	 16070
 337.533	 16095
 337.535	 16095
 337.537	 16095
 337.540	 16095
 337.542	 16095
 337.544	 16095
 337.547	 16095
 337.549	 16080
 337.551	 16095
 337.554	 16095
 337.556	 16080
 337.558	 16110
 337.561	 16110
 337.563	 16110
 337.565	 16110
 337.568	 16110
 337.570	 16110
 337.572	 16120
 337.575	 16110
 337.577	 16120
 337.579	 16120
 337.582	 16120
 337.584	 16110
 337.587	 16110
 337.589	 16110
 337.591	 16110
 337.594	 16110
 337.596	 16120
 337.598	 16120
 337.601	 16110
 337.603	 16110
 337.605	 16110
 337.608	 16120
 337.610	 16095
 337.612	 16080
 337.615	 16095
 337.617	 16110
 337.619	 16110
 337.622	 16095
 337.624	 16110
 337.626	 16120
 337.629	 16120
 337.631	 16120
 337.633	 16120
 337.636	 16120
 337.638	 16120
 337.640	 16120
 337.643	 16110
 337.645	 16110
 337.647	 16110
 337.650	 16110
 337.652	 16110
 337.655	 16095
 337.657	 16110
 337.659	 16110
 337.662	 16110
 337.664	 16095
 337.666	 16095
 337.669	 16110
 337.671	 16120
 337.673	 16120
 337.676	 16120
 337.678	 16120
 337.680	 16110
 337.683	 16120
 337.685	 16110
 337.687	 16110
 337.690	 16110
 337.692	 16110
 337.694	 16135
 337.697	 16135
 337.699	 16150
 337.701	 16135
 337.704	 16135
 337.706	 16135
 337.708	 16135
 337.711	 16120
 337.713	 16120
 337.715	 16120
 337.718	 16120
 337.720	 16110
 337.722	 16110
 337.725	 16110
 337.727	 16110
 337.730	 16110
 337.732	 16110
 337.734	 16120
 337.737	 16110
 337.739	 16120
 337.741	 16110
 337.744	 16120
 337.746	 16110
 337.748	 16110
 337.751	 16110
 337.753	 16110
 337.755	 16110
 337.758	 16110
 337.760	 16110
 337.762	 16110
 337.765	 16110
 337.767	 16110
 337.769	 16110
 337.772	 16110
 337.774	 16095
 337.776	 16080
 337.779	 16080
 337.781	 16080
 337.783	 16080
 337.786	 16080
 337.788	 16080
 337.790	 16080
 337.793	 16080
 337.795	 16095
 337.798	 16095
 337.800	 16095
 337.802	 16095
 337.805	 16095
 337.807	 16095
 337.809	 16110
 337.812	 16110
 337.814	 16110
 337.816	 16080
 337.819	 16110
 337.821	 16080
 337.823	 16095
 337.826	 16080
 337.828	 16080
 337.830	 16080
 337.833	 16080
 337.835	 16080
 337.837	 16080
 337.840	 16080
 337.842	 16080
 337.844	 16080
 337.847	 16080
 337.849	 16070
 337.851	 16070
 337.854	 16070
 337.856	 16070
 337.858	 16070
 337.861	 16080
 337.863	 16070
 337.865	 16080
 337.868	 16080
 337.870	 16080
 337.873	 16080
 337.875	 16070
 337.877	 16055
 337.880	 16080
 337.882	 16080
 337.884	 16095
 337.887	 16080
 337.889	 16095
 337.891	 16095
 337.894	 16095
 337.896	 16095
 337.898	 16080
 337.901	 16070
 337.903	 16070
 337.905	 16070
 337.908	 16070
 337.910	 16070
 337.912	 16070
 337.915	 16080
 337.917	 16080
 337.919	 16070
 337.922	 16080
 337.924	 16095
 337.926	 16110
 337.929	 16110
 337.931	 16095
 337.933	 16110
 337.936	 16110
 337.938	 16110
 337.941	 16110
 337.943	 16110
 337.945	 16080
 337.948	 16095
 337.950	 16095
 337.952	 16095
 337.955	 16095
 337.957	 16095
 337.959	 16120
 337.962	 16110
 337.964	 16095
 337.966	 16110
 337.969	 16095
 337.971	 16095
 337.973	 16095
 337.976	 16110
 337.978	 16095
 337.980	 16095
 337.983	 16095
 337.985	 16095
 337.987	 16080
 337.990	 16080
 337.992	 16080
 337.994	 16070
 337.997	 16070
 337.999	 16070
 338.001	 16070
 338.004	 16070
 338.006	 16070
 338.009	 16070
 338.011	 16070
 338.013	 16070
 338.016	 16070
 338.018	 16055
 338.020	 16070
 338.023	 16080
 338.025	 16070
 338.027	 16070
 338.030	 16070
 338.032	 16080
 338.034	 16080
 338.037	 16095
 338.039	 16080
 338.041	 16080
 338.044	 16070
 338.046	 16070
 338.048	 16070
 338.051	 16070
 338.053	 16055
 338.055	 16070
 338.058	 16070
 338.060	 16055
 338.062	 16055
 338.065	 16055
 338.067	 16055
 338.069	 16055
 338.072	 16040
 338.074	 16070
 338.076	 16040
 338.079	 16040
 338.081	 16040
 338.084	 16030
 338.086	 16030
 338.088	 16015
 338.091	 16030
 338.093	 16015
 338.095	 16030
 338.098	 16040
 338.100	 16040
 338.102	 16015
 338.105	 16015
 338.107	 16015
 338.109	 16040
 338.112	 16055
 338.114	 16040
 338.116	 16040
 338.119	 16040
 338.121	 16040
 338.123	 16040
 338.126	 16040
 338.128	 16055
 338.130	 16055
 338.133	 16055
 338.135	 16055
 338.137	 16055
 338.140	 16040
 338.142	 16040
 338.144	 16040
 338.147	 16040
 338.149	 16055
 338.152	 16030
 338.154	 16030
 338.156	 16030
 338.159	 16030
 338.161	 16030
 338.163	 16030
 338.166	 16030
 338.168	 16030
 338.170	 16030
 338.173	 16030
 338.175	 16040
 338.177	 16015
 338.180	 16030
 338.182	 16030
 338.184	 16030
 338.187	 16030
 338.189	 16015
 338.191	 16015
 338.194	 16015
 338.196	 16015
 338.198	 16015
 338.201	 16015
 338.203	 16030
 338.205	 16015
 338.208	 16015
 338.210	 16015
 338.212	 16015
 338.215	 16015
 338.217	 16015
 338.219	 16015
 338.222	 16030
 338.224	 16015
 338.227	 16015
 338.229	 16015
 338.231	 16030
 338.234	 16000
 338.236	 16015
 338.238	 16000
 338.241	 16030
 338.243	 16030
 338.245	 16030
 338.248	 16000
 338.250	 16000
 338.252	 16000
 338.255	 16000
 338.257	 16000
 338.259	 16015
 338.262	 16015
 338.264	 16015
 338.266	 16030
 338.269	 16030
 338.271	 16030
 338.273	 16040
 338.276	 16040
 338.278	 16030
 338.280	 16030
 338.283	 16040
 338.285	 16030
 338.287	 16040
 338.290	 16055
 338.292	 16055
 338.295	 16040
 338.297	 16055
 338.299	 16040
 338.302	 16040
 338.304	 16040
 338.306	 16040
 338.309	 16030
 338.311	 16015
 338.313	 16015
 338.316	 16015
 338.318	 16015
 338.320	 16000
 338.323	 16015
 338.325	 15990
 338.327	 15990
 338.330	 16000
 338.332	 16030
 338.334	 16030
 338.337	 16015
 338.339	 16015
 338.341	 16000
 338.344	 16000
 338.346	 16015
 338.348	 16015
 338.351	 16015
 338.353	 16015
 338.355	 16015
 338.358	 16030
 338.360	 16030
 338.362	 16040
 338.365	 16040
 338.367	 16040
 338.370	 16040
 338.372	 16040
 338.374	 16030
 338.377	 16030
 338.379	 16040
 338.381	 16040
 338.384	 16040
 338.386	 16040
 338.388	 16040
 338.391	 16040
 338.393	 16040
 338.395	 16040
 338.398	 16040
 338.400	 16040
 338.402	 16040
 338.405	 16040
 338.407	 16040
 338.409	 16040
 338.412	 16040
 338.414	 16055
 338.416	 16070
 338.419	 16070
 338.421	 16070
 338.423	 16070
 338.426	 16080
 338.428	 16080
 338.430	 16055
 338.433	 16055
 338.435	 16070
 338.438	 16070
 338.440	 16070
 338.442	 16070
 338.445	 16070
 338.447	 16070
 338.449	 16070
 338.452	 16070
 338.454	 16080
 338.456	 16080
 338.459	 16080
 338.461	 16080
 338.463	 16080
 338.466	 16080
 338.468	 16070
 338.470	 16080
 338.473	 16070
 338.475	 16070
 338.477	 16080
 338.480	 16070
 338.482	 16070
 338.484	 16080
 338.487	 16080
 338.489	 16070
 338.491	 16070
 338.494	 16080
 338.496	 16070
 338.498	 16070
 338.501	 16055
 338.503	 16070
 338.505	 16070
 338.508	 16070
 338.510	 16070
 338.513	 16070
 338.515	 16070
 338.517	 16070
 338.520	 16070
 338.522	 16070
 338.524	 16070
 338.527	 16070
 338.529	 16080
 338.531	 16080
 338.534	 16095
 338.536	 16080
 338.538	 16095
 338.541	 16095
 338.543	 16095
 338.545	 16095
 338.548	 16095
 338.550	 16110
 338.552	 16110
 338.555	 16095
 338.557	 16095
 338.559	 16080
 338.562	 16080
 338.564	 16080
 338.566	 16080
 338.569	 16095
 338.571	 16080
 338.573	 16080
 338.576	 16080
 338.578	 16080
 338.581	 16080
 338.583	 16080
 338.585	 16080
 338.588	 16080
 338.590	 16080
 338.592	 16080
 338.595	 16080
 338.597	 16080
 338.599	 16080
 338.602	 16080
 338.604	 16080
 338.606	 16080
 338.609	 16080
 338.611	 16080
 338.613	 16080
 338.616	 16080
 338.618	 16080
 338.620	 16080
 338.623	 16095
 338.625	 16095
 338.627	 16080
 338.630	 16095
 338.632	 16110
 338.634	 16110
 338.637	 16110
 338.639	 16110
 338.641	 16110
 338.644	 16110
 338.646	 16110
 338.649	 16110
 338.651	 16095
 338.653	 16095
 338.656	 16080
 338.658	 16095
 338.660	 16095
 338.663	 16070
 338.665	 16070
 338.667	 16080
 338.670	 16080
 338.672	 16070
 338.674	 16070
 338.677	 16055
 338.679	 16040
 338.681	 16040
 338.684	 16040
 338.686	 16030
 338.688	 16030
 338.691	 16030
 338.693	 16030
 338.695	 16040
 338.698	 16055
 338.700	 16040
 338.702	 16040
 338.705	 16040
 338.707	 16055
 338.709	 16055
 338.712	 16030
 338.714	 16040
 338.716	 16040
 338.719	 16055
 338.721	 16055
 338.724	 16055
 338.726	 16055
 338.728	 16055
 338.731	 16055
 338.733	 16040
 338.735	 16055
 338.738	 16070
 338.740	 16070
 338.742	 16070
 338.745	 16070
 338.747	 16070
 338.749	 16070
 338.752	 16070
 338.754	 16080
 338.756	 16070
 338.759	 16070
 338.761	 16070
 338.763	 16070
 338.766	 16070
 338.768	 16055
 338.770	 16070
 338.773	 16070
 338.775	 16055
 338.777	 16055
 338.780	 16055
 338.782	 16055
 338.784	 16070
 338.787	 16070
 338.789	 16070
 338.792	 16070
 338.794	 16055
 338.796	 16055
 338.799	 16055
 338.801	 16055
 338.803	 16070
 338.806	 16070
 338.808	 16070
 338.810	 16080
 338.813	 16080
 338.815	 16095
 338.817	 16080
 338.820	 16070
 338.822	 16080
 338.824	 16080
 338.827	 16070
 338.829	 16080
 338.831	 16080
 338.834	 16095
 338.836	 16080
 338.838	 16095
 338.841	 16095
 338.843	 16095
 338.845	 16080
 338.848	 16095
 338.850	 16080
 338.852	 16080
 338.855	 16080
 338.857	 16095
 338.859	 16080
 338.862	 16080
 338.864	 16070
 338.867	 16070
 338.869	 16080
 338.871	 16070
 338.874	 16070
 338.876	 16080
 338.878	 16070
 338.881	 16070
 338.883	 16080
 338.885	 16070
 338.888	 16055
 338.890	 16070
 338.892	 16070
 338.895	 16080
 338.897	 16080
 338.899	 16080
 338.902	 16070
 338.904	 16055
 338.906	 16070
 338.909	 16070
 338.911	 16070
 338.913	 16055
 338.916	 16055
 338.918	 16055
 338.920	 16070
 338.923	 16040
 338.925	 16055
 338.927	 16040
 338.930	 16040
 338.932	 16040
 338.935	 16055
 338.937	 16040
 338.939	 16040
 338.942	 16040
 338.944	 16040
 338.946	 16040
 338.949	 16040
 338.951	 16030
 338.953	 16030
 338.956	 16030
 338.958	 16040
 338.960	 16030
 338.963	 16030
 338.965	 16030
 338.967	 16030
 338.970	 16040
 338.972	 16040
 338.974	 16040
 338.977	 16040
 338.979	 16030
 338.981	 16030
 338.984	 16030
 338.986	 16030
 338.988	 16040
 338.991	 16040
 338.993	 16040
 338.995	 16055
 338.998	 16055
 339.000	 16055
 339.002	 16070
 339.005	 16070
 339.007	 16055
 339.010	 16055
 339.012	 16055
 339.014	 16055
 339.017	 16070
 339.019	 16055
 339.021	 16055
 339.024	 16055
 339.026	 16070
 339.028	 16055
 339.031	 16055
 339.033	 16055
 339.035	 16040
 339.038	 16040
 339.040	 16055
 339.042	 16040
 339.045	 16055
 339.047	 16040
 339.049	 16040
 339.052	 16040
 339.054	 16040
 339.056	 16040
 339.059	 16030
 339.061	 16040
 339.063	 16030
 339.066	 16030
 339.068	 16040
 339.070	 16030
 339.073	 16055
 339.075	 16055
 339.078	 16070
 339.080	 16040
 339.082	 16030
 339.085	 16040
 339.087	 16030
 339.089	 16030
 339.092	 16030
 339.094	 16030
 339.096	 16040
 339.099	 16040
 339.101	 16040
 339.103	 16040
 339.106	 16040
 339.108	 16030
 339.110	 16040
 339.113	 16030
 339.115	 16030
 339.117	 16040
 339.120	 16040
 339.122	 16040
 339.124	 16040
 339.127	 16040
 339.129	 16040
 339.131	 16040
 339.134	 16030
 339.136	 16030
 339.138	 16030
 339.141	 16030
 339.143	 16040
 339.145	 16030
 339.148	 16040
 339.150	 16055
 339.153	 16070
 339.155	 16055
 339.157	 16040
 339.160	 16070
 339.162	 16030
 339.164	 16040
 339.167	 16030
 339.169	 16040
 339.171	 16040
 339.174	 16040
 339.176	 16055
 339.178	 16040
 339.181	 16040
 339.183	 16030
 339.185	 16040
 339.188	 16030
 339.190	 16040
 339.192	 16015
 339.195	 16015
 339.197	 16030
 339.199	 16030
 339.202	 16030
 339.204	 16040
 339.206	 16030
 339.209	 16040
 339.211	 16030
 339.213	 16040
 339.216	 16030
 339.218	 16040
 339.221	 16040
 339.223	 16040
 339.225	 16040
 339.228	 16040
 339.230	 16040
 339.232	 16040
 339.235	 16055
 339.237	 16055
 339.239	 16055
 339.242	 16055
 339.244	 16040
 339.246	 16030
 339.249	 16040
 339.251	 16030
 339.253	 16030
 339.256	 16030
 339.258	 16030
 339.260	 16030
 339.263	 16030
 339.265	 16030
 339.267	 16040
 339.270	 16055
 339.272	 16040
 339.274	 16040
 339.277	 16040
 339.279	 16055
 339.281	 16040
 339.284	 16040
